class,problem,code,answer
7,상현은 물을 2리터의 0.5배 마시고 승자는 0.8리터를 마신다면 물을 더 마셨습니까?,"a = 2
b = 0.5
c = 0.8
dicts = {'상현': a * b, '승기': c}
y = max(dicts, key=dicts.get)
print(y)",상현
8,1변의 길이가 12cm인 평행사변형과 1변의 길이가 24cm인 정팔각형의 원주가 같은 경우에는 이 평행사변형의 다른 변의 길이를 구해 주세요.,"a = 12
b = 24
c = 8
y = (b * c - a * 2) / 2
print(y)",84
1,소진이네 반생들을 한 쌍으로 네 명씩 쌍을 나누려고 합니다. 학생이 36명이라면 몇 쌍으로 나눌 수 있나요?,"a = 4
b = 36
y = b // a
print(y)",9
1,1시간에 2분씩 빨라지는 시계가 있습니다. 이 시계의 시간을 오늘 오후 4시에 정확하게 조정했습니다. 이 시계는 오늘 오후 11시에 몇 분 빨라질까요?,"a = 2
b = 4
c = 11
y = (c - b) * a
print(y)",14
8,"옆은 9센티미터, 세로는 옆보다 11센티미터 긴 직사각형의 주위는 몇 센티미터일까요?","a = 9
b = 11
y = (a + a + b) * 2
print(y)",58
3,"숫자 카드 2, 1, 5, 9, 8, 7 중 각 카드를 한 번 사용하여 만들 수 있는 숫자 중 최소 수를 구합니다.","a = [2, 1, 5, 9, 8, 7]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",125789
8,폭이 60cm²이고 높이 10cm의 삼각형이 있습니다. 이 삼각형의 바닥 가장자리의 길이는 몇 센티미터를 찾아보십시오.,"a = 60
b = 10
y = a * 2 / b
print(y)",12
8,어느 평행 사변형의 사변 길이의 합계는 20센티미터이고 한 변의 길이는 4센티미터이고 다른 변의 길이는 몇 센티미터입니까?,"a = 20
b = 4
y = (a - 2 * b)/2
print(y)",6
7,"문방구점에 붉은 구슬이 7개씩 13봉에 들어가 있고, 푸른 구슬이 8개씩 12봉에 들어가 있습니다. 어떤 구슬이 있습니까?","a = 7
b = 13
c = 8
d = 12
dicts = {'빨간색 구슬': a*b, '파란색 구슬': c*d}
y = max(dicts, key=dicts.get)
print(y)",파란색 구슬
1,떨어지는 높이의 0.5만큼 튀는 공이 있습니다. 이 공을 떨어뜨렸을 때 튀어나온 높이가 9.4미터라면 볼을 떨어뜨린 높이는 몇 미터입니까?,"a = 0.5
b = 9.4
y = b / a
print(y)",18.80
3,"숫자 카드 1, 8, 9, 6 중에서 카드를 한 번만 사용하여 만들 수 있는 최대 4자리 수는 얼마입니까?","from itertools import permutations

a = ['1', '8', '9', '6']
b = 4
y = int(max(map(''.join, permutations(a, b))))
print(y)",9861
2,총 30명의 학생이 한 줄에 서있을 때 승철 앞에 9명의 학생이 있다면 승철은 뒤에서 몇 번째로 서 있는가?,"a = 30
b = 9
y = a - b + 1
print(y)",22
1,"오토바이의 타이어 수는 2개, 자동차의 타이어 수는 4개입니다. 아파트의 주차장에 주차된 자동차와 오토바이의 타이어를 모두 세어 보았는데, 154대였습니다. 30대의 자동차가 있다면 주차된 오토바이는 모두 몇 대일까요?","a = 2
b = 4
c = 154
d = 30
y = (c - d * b) // a
print(y)",17
4,"숫자 0.4 * 0.8, 0.09 * 0.6, 0.27 * 0.7을 계산하여 가장 높은 계산 결과를 나타내는 숫자를 나타냅니다.","a = [0.4*0.8, 0.09*0.6, 0.27*0.7]
y = max(a)
print(y)",0.32
6,어떤 숫자에 20을 더해야 하는데 잘못 빼고 99가 되었습니다. 올바르게 계산해보십시오.,"a = 20
b = 99
y = b + a + a
print(y)",139
3,"숫자 카드 7, 5, 9 중에서 두 개의 서로 다른 숫자를 빼낼 수 있는 최대 두 자리 숫자를 얻으십시오.","from itertools import permutations

a = ['7', '5', '9']
y = int(max(map(''.join, permutations(a, 2))))
print(y)",97
1,1.9L 휘발유로 13.5km 떨어져 있습니다. 가솔린 4.3L로 갈 수 있는 거리는 몇 km인지 알아보세요.,"a = 1.9
b = 13.5
c = 4.3
y = c / a * b
print(y)",30.552631578947366
5,현진이 가지고 있는 돈으로 사탕 20개를 사면 300원이 모자라면 같은 사탕을 19개 사면 700원이 남습니다. 과자의 가치는 얼마입니까?,"a = 20
b = 300
c = 19
d = 700
y = (b + d) / (a - c)
print(y)",1000
4,0에서 8까지의 숫자 카드를 한 번만 사용하여 9자리 숫자를 만들면 최소 수의 3은 최대 수의 3과 몇 배 차이가 있을까요?,"a = [0, 1, 2, 3, 4, 5, 6, 7, 8]
b = 3

a.sort(reverse=True)
c = a.index(b)

a.sort()
if a[0] == 0:
    a[0], a[1] = a[1], a[0]

d = a.index(b)
y = 10 ** (c - d)
print(y)",100
6,어떤 숫자의 1/6이 30이면 어느 숫자의 1/30이 얼마입니까?,"a = 1 / 6
b = 30
c = 1 / 30
d = b / a
y = d * c
print(y)",6
1,"지렁이는 1/4시간으로 1.9m씩 기어갑니다. 이 지렁이가 일정한 속도로 1 시간 동안 기어 오르면, 몇 m를 갈 수 있는지를 요구하십시오.","a = 1/4
b = 1.9
y = b / a
print(y)",7.60
3,"번호 카드 1, 2, 3, 4, 5가 있습니다. 카드를 한 번만 사용하여 세 자리와 두 자리를 만들었습니다. 3자리에서 2자리를 분할할 때는 최소 몫을 구하십시오.","from itertools import permutations

a = ['1', '2', '3', '4', '5']
a.sort()
b = int("""".join(a[:3]))
c = int("""".join(a[-2:][::-1]))
y = b // c
print(y)",2
8,삼변 길이의 합이 24센티미터인 이 정삼각형의 한 변의 길이는 몇 센티미터일까요?,"a = 24
b = 3
y = a / b
print(y)",8
8,한 변의 길이가 13cm인 정사각형이 있습니다. 이 사각형의 주위와 넓이의 합을 구하십시오.,"a = 13
b = 4
y = a * b + a * a
print(y)",221
4,"숫자 3/18, 1/6, 2/12, 1/3이 있습니다. 이 중 7/42와 같은 크기의 분수를 구하십시오.","a = [3/18, 1/6, 2/12, 1/3]
b = 7
c = 42
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3
1,"모델을 해정은 4개 쌓았고, 아연은 해정이 3배 쌓아 올렸다. 아연이 쌓은 모델은 일부 개인 용지를 얻으십시오.","a = 4
b = 3
y = a * b
print(y)",12
1,식용유 70리터를 1개에 10리터씩 넣으려는 경우 몇 병에 넣지 않으면 식용유를 남김없이 넣을 수 있습니까?,"import math

a = 70
b = 10
y = math.ceil(a / b)
print(y)",7
5,어떤 숫자에 3을 곱하여 15가 되면 어떤 숫자는 얼마입니까?,"a = 15
b = 3
y = a / b
print(y)",5
1,어머니의 신장이 1m 52cm이고 아버지의 신장이 어머니보다 30cm 큰 경우 아버지의 신장이 몇 cm인지 확인하십시오.,"a = (1 * 100) + 52
b = 30
y = a + b
print(y)",182
8,"가로 2.7cm, 세로 9.2cm의 사각형과 세로 8.8cm의 사각형이있는 경우 두 도형의 너비의 합은 몇 cm²입니까?","a = 2.7
b = 9.2
c = 8.8
y = (a * b) + (c ** 2)
print(y)",102.28
1,9에 무엇을 추가하면 19가되었습니다. 어떤 숫자를 얻으십시오.,"a = 9
b = 19
y = b - a
print(y)",10
5,123을 임의의 수로 나누면 3이 남고 45를 임의의 수로 나누면 1이 남습니다. 어떤 숫자를 얻자,"import math

a = 123
b = 3
c = 45
d = 1
y = math.gcd(a - b, c - d)
print(y)",4
7,"A는 한 변의 길이가 2센티미터인 정사각형, B는 옆이 3센티미터, 세로가 5센티미터인 직사각형, C는 한 변의 길이가 6센티미터인 정사각형이다. 이 중 가장 주위의 긴 모양은 무엇입니까?","a = 2
b = 10
c = 3
d = 5
e = 6
f = 4
dict = {'A': a * b, 'B': 2 * (c + d), 'C': e * f}
y = max(dict, key=dict.get)
print(y)",C
7,과수원에서 사과와 배를 재배했습니다. 사과를 1 상자에 25개씩 넣고 30 상자에 넣고 배를 1 상자에 32개씩 넣고 24 상자에 넣었습니다. 사과와 배에서 무엇이 많이 있습니까?,"a = 25
b = 30
c = 32
d = 24
dicts = {'사과': a * b, '배': c * d}
y = max(dicts, key=dicts.get) 
print(y)",배
3,"4장의 숫자 카드 0,1,2,8이 있습니다. 이 중 2장을 선택하여 1회만 사용하여 최대 2자리 숫자를 만들었습니다. 이 숫자를 2로 나눈 몫은 얼마입니까?","from itertools import permutations

a = ['0', '1', '2', '8']
b = 2
c = 2
y = int(max(map(''.join, permutations(a, b)))) / c 
print(y)",41
1,사과 30개를 한 접시에 5개씩 같이 나누어 넣으려고 합니다. 사과를 남기지 않고 넣으려면 몇 접시가 필요합니까?,"a = 30
b = 5
y = a // b
print(y)",6
1,4500만원을 5천원의 지폐로 모두 바꾸면 몇 장으로 바꿀 수 있는지 써보세요.,"a = 4500 * 10000
b = 5000
y = a // b
print(y)",9000
8,"한 변의 길이가 22cm인 정사각형의 각 변의 중앙을 이어, 마름모를 그렸습니다. 만든 마름모꼴의 폭이 몇 cm²인지 확인하십시오.","a = 22
y = a * a / 2
print(y)",242
1,KTX 열차에 650명이 타고 있었지만 대전역에서 192명이 내려 232명이 탔다. 대전역을 출발할 때 KTX 열차를 타고 있는 사람은 몇 명을 계산해 보세요.,"a = 650
b = 192
c = 232
y = a - b + c
print(y)",690
6,어떤 숫자에 4를 곱해야 하지만 실수로 50을 더하면 66이 되었습니다. 제대로 계산하면 얼마입니까?,"a = 4
b = 50
c = 66
y = (c - b) * a
print(y)",64
6,"어떤 숫자에 13을 곱해야 하는지 잘못 12를 곱하여 360이 되면, 정확하게 계산된 값은 얼마입니까?","a = 13
b = 12
c = 360
y = (c / b) * a
print(y)",390
3,"4장의 숫자 카드 0, 4, 5, 7을 한 번씩 사용하여 2자리의 2개의 곱셈식을 만들려는 경우 최소 곱은 얼마입니까?","from itertools import permutations

a = ['0', '4', '5', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    if i[0] != '0' and i[2] != '0' :
        d = int(i[:2])
        e = int(i[2:])
        c.append(d * e)
y = min(c)
print(y)",2280
6,어떤 숫자를 9로 나누어야 하는지 잘못 9를 더한 결과 90이 되었습니다. 정확하게 계산하면 결과는 얼마인지 확인하십시오.,"a = 9
b = 9
c = 90
y = (c - b) / a 
print(y)",9
5,30에 있는 1자리를 곱하면 90이 되었습니다. 어떤 자릿수는 얼마입니까?,"a = 30
b = 90
y = b // a
print(y)",3
8,한 변의 길이가 56/4cm인 정사각형 주위는 몇 센티미터여야 합니다.,"a = 56/4
b = 4
y = a * b
print(y)",56
8,반경 20cm의 원형 휠을 사용하여 학교 정문에서 공원까지의 거리를 확인하려고합니다. 바퀴가 50회 돌면 학교 정문에서 공원까지의 거리는 몇 센티미터나 찾아보세요. (원주율:3.14),"a = 20
b = 50
c = 3.14
y = 2 * a * c * b
print(y)",6280
8,"승훈이 그린 가로 15㎝, 세로 13㎝의 직사각형 태극기 주위는 몇 센티미터일까요?","a = 15
b = 13
y = (a + b) * 2
print(y)",56
1,"하영의 무게는 36kg 700g이고 가방의 무게는 2700g입니다. 하영이 가방을 들고 저울에 올라간다면, 어떤 g가 될까요?","a = 36700
b = 2700
y = a + b
print(y)",39400
5,"4인 숫자를 나누었더니, 상이 3, 나머지도 3이 되었습니다. 어떤 숫자가 얼마나 많은지 물어보십시오.","a = 4
b = 3
c = 3
y = a * b + c
print(y)",15
7,승빈 지우개 길이는 4.7cm이고 윤서 지우개 길이는 6.8cm입니다. 누가 지우개가 길어질까요?,"a = 4.7
b = 6.8
dicts = {'승빈': a, '윤서': b}
y = max(dicts, key=dicts.get)
print(y)",윤서
3,20에서 60까지의 자연수를 쓸 때 숫자 0은 모두 몇 번 써야 합니까?,"a = 20
b = 60
c = '0'
y = 0
for i in range(a, b + 1):
    y += str(i).count(c)
print(y)",5
8,한 변의 길이가 3cm인 정삼각형이 있습니다. 이 정삼각형의 주위는 몇 센티미터입니까?,"a = 3
b = 3
y = a * b
print(y)",9
6,어떤 숫자에 5를 곱해야 하는지 잘못 60을 뺀 곳 12가 되었습니다. 제대로 계산하면 얼마입니까?,"a = 5
b = 60
c = 12
y = (c + b) * a
print(y)",360
7,"바나나가 A점에는 1박스에 17개씩 5박스가 있고, B점에는 1박스에 18개씩 4박스가 있습니다. 어느 가게가 사과가 더 많은지 찾아보세요.","a = 17 * 5
b = 18 * 4
dicts = {'A': a, 'B': b}
y = max(dicts, key = dicts.get)
print(y)",A
6,어느 수에 10을 더해야 하는데 잘못 줄면 47이 되었습니다. 정확하게 계산하면 얼마를 구하십시오.,"a = 10
b = 47
y = (b + a) + a
print(y)",67
6,10자리 숫자가 5인 2자리 숫자에 9를 곱하면 468입니다. 임의의 2자리 수와 2의 곱을 구합니다.,"a = 9
b = 468
c = 2
y = b / a * c
print(y)",104
1,양식의 체중은 56.5kg이고 강아지 체중은 3.6kg입니다. 간식의 무게는 개의 무게의 몇 배입니까?,"a = 56.5
b = 3.6
y = a / b
print(y)",15.69
1,"토끼와 사슴발의 수는 각각 4개입니다. 토끼와 사슴 다리의 수를 세어 보면, 모두 40그루였습니다. 토끼가 두 마리라면 사슴은 몇 마리입니까?","a =4
b = 4
c = 2
y = (40 - b * c) // a
print(y)",8
1,감자가 들어있는 바구니의 총 중량은 8.34kg입니다. 빈 바구니의 무게가 0.51kg일 때 바구니에 들어있는 감자의 무게는 몇 kg입니까?,"a = 8.34
b = 0.51
y = a - b
print(y)",7.83
8,주위가 22cm이고 한 변의 길이가 8cm인 평행사변형이 있습니다. 이 평행 사변형의 다른 변의 길이를 구합니다.,"a = 22
b = 8
y = (a - 2 * b) / 2
print(y)",3
8,"가로 길이가 12cm, 세로 길이가 27cm인 직사각형이 있습니다. 이 직사각형의 폭은 몇 센티미터입니까?","a = 12
b = 27
y = a * b
print(y)",324
1,정인이는 2리터 200밀리리터 주스를 3개 사서 정인이와 동생이 각각 500밀리리터씩 마셨다. 나머지 주스는 몇 밀리리터인지 확인하십시오.,"a = 2200
b = 3
c = 500
d = 2
y = a * b - c * d
print(y)",5600
1,"5명씩 9행으로 학생이 서 있습니다. 7명이 일군이 되어 줄다리기를 할 때, 모두 몇 장의 모임을 만들 수 있는지를 찾아 보세요.","a = 5
b = 9
c = 7
y = a * b // c
print(y)",6
4,"희성리의 중간시험 4과목 점수는 평균 82점입니다. 국어 95점, 사회 87점, 과학 80점 때 수학 점수는 몇 점입니까?","a = 95
b = 87
c = 80
d = 82
e = 4
y = d * e - (a + b + c)
print(y)",66
3,"숫자 카드 1, 2, 3, 4, 6을 모두 한 번만 사용하여 최대 수를 만듭니다.","a = [1, 2, 3, 4, 6]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",64321
4,"숫자 11, 13, 71, 53 중 최대 수와 최소 수의 곱을 구합니다.","a = [11, 13, 71, 53]
y = max(a) * min(a)
print(y)",781
3,"4장의 숫자 카드 2, 3, 8, 9가 있습니다. 카드를 한 번에 사용하여 만들 수 있는 최대 4자리 숫자를 얻으십시오.","from itertools import permutations

a = ['2', '3', '8', '9']
y = int(max(map(''.join, permutations(a, 4))))
print(y)",9832
1,"문방구에는 비즈가 1봉에 9개씩 34봉이 있고, 1상자에 100개씩 6상자가 있습니다. 문구의 구슬은 총수입니까?","a = 9
b = 34
c = 100
d = 6
y = (a * b) + (c * d)
print(y)",906
8,네면 길이의 합계가 56미터인 직사각형 토지의 세로가 10미터인 경우 수평 방향은 몇 미터입니까?,"a = 56
b = 2
c = 10
y = a / b - c
print(y)",18
8,한 변의 길이가 10cm인 정사각형과 옆이 12cm인 직사각형이 있습니다. 정사각형과 직사각형의 주위가 같으면 직사각형의 세로 길이는 몇 센티미터입니까?,"a = 10
b = 12
c = a * 4
d = 2
e = c / d
y = e - b
print(y)",8
3,"번호 카드 1, 5, 8, 2가 있습니다. 이중에서 3장을 선택하고 1회 사용하여 3자리 숫자를 각각 작성할 때는 최대수와 최소수의 합계를 구합니다.","from itertools import permutations

a = ['1', '5', '8', '2']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",977
1,클립을 만들려면 와이어 15cm가 필요합니다. 20개의 클립을 만들려면 와이어 수 cm가 필요합니까?,"a = 15
b = 20
y = a * b
print(y)",300
8,"가로가 세로의 3배인 직사각형의 세로가 0.21m일 때, 폭은 몇 평방 미터인가 소수점의 2 자리수까지 구해 주세요.","a = 3
b = 4
c = 0.21
y = c * (c * a)
print(""{:.2f}"".format(y))",0.13
4,"4, 7, 18, 36, 56 중 7과 약수와 배수의 관계가 되는 수의 개수를 구해 보세요.","a = [4, 7, 18, 36, 56]
b = 7
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",2
1,다람쥐가 도토리를 어제는 43개 주웠습니다. 다람쥐가 어제와 오늘 데리러 도토리를 합하면 몇 개일까요?,"a = 43
b = 7
y = a + (a + b)
print(y)",93
3,"4장의 숫자 카드 3, 5, 2, 7이 있습니다. 카드를 한 번만 사용하여 두 개의 두 자리 숫자를 만들었습니다. 두 개의 숫자를 곱할 때 최소 곱을 계산합니다.","from itertools import permutations

a = ['3', '5', '2', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = min(c)
print(y)",925
1,"소희는 소독약을 34개 가지고 있고, 승수는 소희보다 소독약을 5개 적게 하고 있습니다. 두 사람이 가지고있는 소독제는 모두 몇 명을 얻으십시오.","a = 34
b = 5
c = a - b
y = a + c
print(y)",63
5,만수가 가지고 있는 돈으로 껌 10개를 사면 500원이 모자라면 같은 껌을 9개 사면 300원이 남는다면 껌 한 개의 값은 얼마입니까?,"a = 10
b = 500
c = 9
d = 300
y = (b + d) / (a - c)
print(y)",800
5,"9/4:2.5를 자연수의 비로 바꾸고 후항이 10이라면, 전항과 후항의 합은 얼마입니까?","a = 9/4
b = 2.5
c = 10
y = a * c / b + c
print(y)",19
8,너비가 128cm인 입방체가 있습니다. 이 입방체의 한 변은 몇 센티미터입니까?,"a = 128
b = 6
c = a / b
y = c ** 0.5
print(y)",4.618802153517006
6,어느 수에 12를 더해야 하는데 잘못 2를 곱한 곳 56이 되었습니다. 제대로 계산하면 얼마입니까?,"a = 12
b = 2
c = 56
y = c / b + a
print(y)",40
8,"옆이 80cm, 세로가 60cm인 직사각형의 종이를, 크기의 같은 정사각형의 형태로 남는 부분 없이 자르려고 합니다. 잘라낼 수 있는 가장 큰 사각형으로 자를 때 종이는 모두 몇 장 만들 수 있습니까?","import math

a = 80
b = 60
c = math.gcd(a, b)
y = (a // c) * (b // c)
print(y)",12
2,"자동차 경기에서 승현은 1등을 하고, 광수는 3등을 했습니다. 경희는 승현보다 실패했지만 광수보다 좋았다. 경희는 무엇일까요?","a = 1
b = 3
y = (a + b) // 2
print(y)",2
1,"구슬 18개 있습니다. 이 중 10개는 흰색 비드, 3개는 빨간 비드, 나머지는 모두 노란색 비드입니다. 노란색 구슬은 몇 개입니까?","a = 18
b = 10
c = 3
y = a - b - c
print(y)",5
1,"아보카도 93개를 5개씩 포장하는 경우, 포장하고 남은 아보카도는 일부 개인 용지를 입수해 주십시오.","a = 93
b = 5
y = a % b
print(y)",3
7,"미네랄 워터와 세순다야에 물을 가득 채운 후, 각각의 모양과 크기가 같은 컵으로 보았는데, 미네랄 워터는 3컵, 세순다야는 19컵이 나왔다. 어떤 것이 많습니까?","a = 3
b = 19
dict = {'생수통': a, '세숫대야': b}
y = max(dict, key=dict.get)
print(y)",세숫대야
1,"체육관에는 야구 공이 35개, 배구가 9개 있습니다. 양구의 개수 합계는 얼마입니까?","a = 35
b = 9
y = a + b
print(y)",44
1,4의 0.4분은 약간을 요구해 보세요.,"a = 4
b = 0.4
y = a * b
print(y)",1.60
6,무엇을 4로 나누어야 하는지 잘못 4를 곱한 결과 200이 되었습니다. 제대로 계산했을 때의 몫과 나머지를 곱하면?,"a = 4
b = 200
c = b / a
y = (c // a) * (c % a)
print(y)",24
8,주위가 60센티미터이고 세로가 11센티미터인 직사각형의 각 변의 중앙에 이어 그려진 마름모꼴의 넓이는 몇 센티미터입니까?,"a = 60
b = 11
c = (a - 2 * b) / 2
y = b * c / 2
print(y)",104.5
1,"보온병에 물이 5/2L 들어가 있습니다. 이 중 1/2L의 물을 마신 후, 물 12/24L를 다시 보온병에 쏟았습니다. 보온병에 들어있는 물은 몇 L입니까?","a = 5/2
b = 1/2
c = 12/24
y = a - b + c
print(y)",2.50
1,한 번에 6 개의 과자가 8 번 있습니다. 과자의 개수는 총수입니까?,"a = 6
b = 8
y = a * b
print(a * b)",48
1,"운동회에서 러닝 경기를 하며 1위는 5점, 2위는 3점, 3위는 1점을 획득합니다. 진아네 클래스에는 1위가 5명, 2위가 7명, 3위가 10명이 있습니다. 지나네 클래스의 러닝 스코어의 합계는 몇 점입니까?","a = 5
b = 3
c = 1
d = 5
e = 7
f = 10
y = a * d + b * e + c * f
print(y)",56
8,한쪽 길이가 2.69m인 정사각형 그림의 크기는 몇 ㎡입니까?,"a = 2.69
y = a ** 2
print(y)",7.24
2,학생들은 키가 큰 순서로 늘어서 있습니다. 수환이의 신장은 2번째로 크고 3형의 신장은 4번째로 크다. 동진이의 키는 수영이 더 작고 소형이 더 크다면 동진은 몇번째로 서 있는가?,"a = 2
b = 4
y = (a + b) // 2
print(y)",3
7,"승기의 가족수는 4명, 남준의 가족수는 6명, 민우의 가족수는 5명이다. 승기, 남준, 민우는 같은 크기의 케이크를 가족의 손으로 똑같이 나누었다. 깨진 케이크 한 장이 가장 작은 사람은 누구입니까?","a = 4
b = 6
c = 5
dicts = {'승기': 1 / a, '남준': 1 / b, '민우': 1 / c}
y = min(dicts, key=dicts.get)
print(y)",남준
5,"계산 결과를 비교하고 ○ 안에 >, =, <를 적절하게 씁니다. 123+456 ○789-123","a = 123
b = 456
c = 789
d = 123
if a + b > c - d:
    y = '>'
elif a + b < c - d:
    y = '<'
else:
    y = '='
print(y)",<
1,달러는 현재 환율로 한국 돈 1192원입니다. 3달러는 한국 돈으로 얼마입니까?,"a = 1192
b = 3
y = a * b
print(y)",3576
8,"가로가 세로의 1/3배인 직사각형의 가로가 1.23m일 때, 폭은 몇 평방 미터인가 소수점 2 자리수까지 구해 주세요.","a = 1/3
b = 4
c = 1.23
y = c * (c / a)
print('%.2f' %y)",4.54
5,9*A=63이고 B*2=20이면 A와 B의 합계를 구합니다.,"a = 9
b = 63
c = 2
d = 20
y = (b / a) + (d / c)
print(y)",17
7,"에쓰가의 가족이 아침에 마신 우유의 양은 0.5L, 저녁에 마신 우유의 양은 7/10L입니다. 혜진의 가족은 아침과 저녁 사이에 언제보다 우유를 많이 마셨습니까?","a = 0.5
b = 7 / 10
dicts = {'아침': a, '저녁': b}
y = max(dicts, key=dicts.get)
print(y)",저녁
5,3자리 10자리 숫자와 1자리 숫자를 변경한 후 500으로 합산하여 612가 되면 처음 3자리와 221차는 얼마입니까?,"a = 500
b = 612
c = 221
d = str(b - a)
e = int(d[0] + d[2] + d[1])
y = abs(e - c)
print(y)",100
1,석현은 몇 가지 쿠키를 가지고 있습니다. 이 중 민석이 18개를 주고 보인제에게 18개를 주었더니 18개가 남았습니다. 석현이 원래 가지고 있던 쿠키는 몇개일까요?,"a = 18
b = 18
c = 18
y = c + b + a
print(y)",54
5,다음 공식 A*10=200을 만족하는 A를 구합니다.,"a = 10
b = 200
y = b / a
print(y)",20
4,"36과 60의 최대 공약수는 12입니다. 2, 3, 4, 9 중 36과 60의 공약수가 아닌 것을 찾으십시오.","a = [2, 3, 4, 9]
b = 12
for i in range(1, b + 1):
    if b % i != 0 and (i in a):
        y = i
        break
print(y)",9
1,이 엘리베이터에는 안전을 위해 한 번에 탈 수 있는 최대 정원이 9명으로 표시됩니다. 한 사람의 체중이 85kg이라면 한 번에 싣는 최대 중량은 몇 kg이 될까요?,"a = 9
b = 85
y = a * b
print(y)",765
3,"4장의 숫자 카드 0, 3, 8, 9가 있습니다. 이 중 세 개를 선택하고 한 번만 사용하여 세 자리 숫자를 만들 때 최대 수와 최소 수의 합계를 구합니다.","from itertools import permutations

a = ['0', '3', '8', '9']
b = 3
c = list(map(''.join, permutations(a, b)))
d = max(c)
if '0' in a:
    while True:
        e = min(c)
        if e[0] == '0':
            c.remove(e)
        else:
            break
y = int(d) + int(e)
print(y)",1291
4,분모와 분자의 합이 72이고 기약 분수로 표현되는 경우 분수와 분자의 차이를 3/5 분수로 구합니다.,"a = 72
b = 3/ 5
for i in range(1, a // 2):
    if i / (a - i) == b:
        y = abs(i + i - a)
        print(y)",18
6,무엇을 8로 나누어야 하는지를 실수로 8을 곱한 결과 160이었습니다. 올바르게 계산한 몫과 나머지를 더한 값을 구합니다.,"a = 8
b = 160
c = b / a // a
d = b / a % a
y = c + d
print(y)",6
8,네면 길이의 합이 80cm의 사각형 안에 가장 큰 원을 그릴 때 이 원의 반경은 몇 cm입니까?,"a = 4
b = 80
c = 2
y = (b / a) / c
print(y)",10
7,"달빛의 마을은 4443명, 세이코의 마을은 4444명, 금빛의 마을은 3333명 살고 있다면, 사람이 제일 사는 마을은 어디일까요?","dicts = {""달빛"": 4443, ""별빛"": 4444, ""금빛"": 3333}
y = max(dicts, key=dicts.get)
print(y)",별빛
8,"아래쪽 2cm, 높이 6cm의 평행 사변형이 있습니다. 이 평행 사변형의 넓이를 구해 주세요.","a = 2
b = 6
y = a * b
print(y)",12
4,"9, 7, 3이 있습니다. 최대 수에서 최소 수를 뺀 값을 구합니다.","a = [9, 7, 3]
y = max(a) - min(a)
print(y)",6
3,20이상 50이하의 자연수는 모두 몇개의 땅을 요구해 주세요.,"a = 20
b = 50
y = b - a + 1
print(y)",31
1,진수는 20세입니다. 진스의 어머니의 나이는 진스의 나이의 2배보다 12세가 많다고 합니다. 진스의 어머니는 몇 살입니까?,"a = 20
b = 2
c = 12
y = a * b + c
print(y)",52
8,주위가 40cm이고 한 변의 길이가 12cm인 평행사변형이 있습니다. 이 평행 사변형의 다른 변의 길이를 구합니다.,"a = 40
b = 12
y = (a - 2 * b) / 2
print(y)",8
7,"일정 속도로 버스 A는 45000m에 가는 데 30분이 걸렸고, 버스 B는 200km에 가는 데 3시간이 걸렸습니다. 한 시간을 달릴 때 더 빠른 버스는 어느 버스입니까?","a = 45
b = 0.5
c = 200
d = 3
dict = {'A':a * (1/b), 'B':c/d}
y = max(dict, key=dict.get)
print(y)",A
8,"한 변의 길이가 20센티미터인 정사각형의 각 변의 중앙을 인계해, 그린 마름모의 넓이를 구해 주세요.","a = 20
y = a * a / 2
print(y)",200
1,기호는 크리스마스 트리에 장식을 구입하려고합니다. 그 장식은 9800원이지만 1000원 지폐로 이 부동산의 값을 지불하려면 최소 금액을 내야 하는지 물어보세요.,"import math

a = 9800
b = 1000
y = math.ceil(a / b) * b
print(y)",10000
1,국현은 100원의 동전이 4개 있습니다. 1000원을 모으려면 시간이 얼마나 필요한지 물어보세요.,"a = 100
b = 4
c = 1000
y = c - (a * b)
print(y)",600
1,마스크가 100장씩 2박스 있습니다. 이 마스크를 형과 동생에게 똑같이 나눠주려고 합니다. 형은 몇 장의 마스크를 받을까요?,"a = 100
b = 2
c = 2
y = a * b // c
print(y)",100
8,한 변의 길이가 9cm인 정칠각형과 한변의 길이가 2cm인 정십각형 주위의 합을 구해 봅시다.,"a = 9
b = 7
c = 2
d = 10
y = a * b + c * d
print(y)",83
8,"가로가 13cm, 세로가 3cm인 직사각형과 주위가 같은 정사각형의 한 변의 길이는 몇 센티미터입니까?","a = 13
b = 3
c = 4
y = ((a + b) * 2) / c
print(y)",8
7,"승곤리의 가족수는 3명, 남현이의 가족수는 5명, 민우의 가족수는 4명이라고 했을 때, 승곤, 남현, 민우가 같은 사이즈의 케이크를 각 가족의 수로 동일하게 나누었습니다. 나눈 케이크 한 장의 크기가 가장 작은 사람은 누구입니까?","a = 3
b = 5
c = 4
dicts = {'승건': 1 / a, '남현': 1 / b, '민우': 1 / c}
y = min(dicts, key=dicts.get)
print(y)",남현
