class,problem,code,answer
1,"포켓에는 19개의 사탕이 들어 있었고, 수민은 그중 4개를 꺼내 먹었다. 전부 몇 캔디가 있나요?","a = 19
b = 4
y = a - b
print(y)",15
8,길이 96cm의 끈으로 만들 수 있는 최대의 정사각형의 한변의 길이는 어느 정도입니까?,"a = 96
b = 4
y = a / b
print(y)",24
7,"서정의 과수원에서는 50개의 사과나무에서 15,000개의 사과가 수확되었다. 정민의 과수원에서는 60개의 사과나무에서 12,000개의 사과가 수확되었다. 서종과 정민의 과수원 중 평균 나무 당 사과 수가 많은 과수원은?","a = 50
b = 15000
c = 60
d = 12000
dict = {'소정':b/a, '정민':d/c}
y = max(dict, key=dict.get)
print(y)",소정
7,"지윤은 하이킹을 1/3시간, 수영을 0.9시간, 테니스를 1/2시간 실시했다. 가장 긴 훈련은 무엇입니까?","a = 1/3
b = 0.9
c = 1/2
d = {'등산': a, '수영' : b, '테니스' : c}
y = max(d, key=d.get)
print(y)",수영
8,반경 7cm의 원이 있습니다. 이 원의 면적은 센티미터²로 무엇입니까?,"import math

a = 7
b = math.pi
y = (a ** 2) * b
print(y)",153.93804002589985
4,"번호 카드 78, 24, 35, 49를 사용하여 최대 수를 최소 수로 나누는 몫을 찾습니다.","a = [78, 24, 35, 49]
y = max(a) // min(a)
print(y)",3
1,"어느 날, 편의점에서 에비스낵 1+1 이벤트를 개최. 새우 쿠키 상자에는 25개의 쿠키가 들어 있습니다. 이 새우 쿠키 상자에 몇 쿠키를 구입하시겠습니까?","a = 25
y = a + a
print(y)",50
1,"문어가 8개의 다리를 가지고 있다면, 20개의 문어는 모두 다리가 몇 개인가?","a = 8
b = 20
y = a * b
print(y)",160
3,"번호 카드 2, 5, 6이 있습니다. 2로 나누어지는 1장의 카드만으로 3자리의 숫자를 몇개 만들 수 있습니까?","from itertools import permutations

a = ['2', '5', '6']
b = 2
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
8,길이 27cm의 컬러 테이프를 5cm 겹쳐 10장 붙입니다. 제공된 컬러 테이프의 전체 길이가 몇 센티미터인지 확인하십시오.,"a = 27
b = 10
c = 5
y = a * b - c * (b - 1)
print(y)",225
6,19를 곱하는 수치에 91을 곱하면 273이 됩니다. 올바르게 계산하십시오.,"a = 19
b = 91
c = 273
y = (c / b) * a
print(y)",57
1,집에서 도서관은 3.2km 거리에 있습니다. 영준이 집에서 도서관까지 분당 0.4km의 속도로 가면 그가 도서관으로 몇 분 갈 수 있는지 알아보세요.,"a = 3.2
b = 0.4
y = a / b
print(y)",8
8,"밑변이 9센티미터, 높이가 4센티미터인 평행사변형이 있습니다. 이 평행 사변형의 영역을 찾습니다.","a = 9
b = 4
y = a * b
print(y)",36
4,"A는 4850×□=48.5, B는 69×□=6.9, C는 815×□=0.815입니다. □ 안에 들어가는 최대 수를 찾아서 그 양을 확인합니다.","a = 485 / 4850
b = 6.9 / 69
c = 0.815 / 815
y = max(a, b, c)
print(y)",0.10
8,같은 크기의 두 개의 다이아몬드 주위의 합계는 256cm라고합니다. 그런 다음 다이아몬드의 한쪽 길이를 센티미터로 구합니다.,"a = 4
b = 2
c = 256
y = c / a / b
print(y)",32
4,"57, 46, 29, 82의 숫자 중에서 최대 수와 최소 수의 곱을 구합니다.","a = [57, 46, 29, 82]
y = max(a) * min(a)
print(y)",2378
5,3675-4075- 숫자 A의 배치 규칙에 따라 A 수를 찾습니다.,"a = 4000
b = 3000
c = a - b
y = a + c
print(y)",5000
1,각 상자의 두 개를 넣는 데 필요한 38개의 볼펜 상자 수를 찾습니다.,"from math import ceil

a = 38
b = 2
y = ceil(a / b)
print(y)",19
8,정사각형의 가장자리 길이는 2.25cm입니다. 이 사각형의 둘레는 몇 센티미터입니까?,"a = 2.25
b = 4
y = a * b
print(y)",9
8,한 쪽이 23cm인 사각형의 네면 길이의 합은 무엇입니까?,"a = 23
y = a * 4
print(y)",92
8,10cm 사각형의 네면의 길이의 합이 12cm의 사각형의 네면의 합과 같으면 사각형의 길이는 cm로 무엇입니까?,"a = 10
b = 4
c = 12
d = a * b
y = (d - c * 2) / 2
print(y)",8
8,"폭 20cm, 길이 19cm의 직사각형의 폭과 길이의 차이를 cm로 구합니다.","a = 20
b = 19
y = abs(a - b)
print(y)",1
1,하나의 비누를 만들기 위해서는 1/18L의 폐식용유가 필요합니다. 5/6L 폐식용유로 몇 비누를 만들 수 있습니까?,"a = 1
b = 1/18
c = 5/6
y = int(a * c / b)
print(y)",15
1,수진학교 5학년 750명이 60인승 버스로 여행을 떠났다. 버스는 몇 개 있어야 하는가?,"from math import ceil

a = 750
b = 60
y = ceil(a / b)
print(y)",13
8,169cm² 면적의 사각형 주위 길이는 얼마입니까?,"a = 169
b = a ** 0.5
y = b * 4
print(y)",52
1,예지가 자전거로 2440m 가는데 5분이 걸렸습니다. 1분 내에 이동한 거리를 찾습니다.,"a = 2440
b = 5
y = a / b
print(y)",488
8,원형 연못 주위에 의자를 2m 떨어뜨려 배치하는 경우 연못 직경이 18m일 때 의자가 몇 개 필요합니까?,"a = 2
b = 18
y = int(b / a)
print(y)",9
1,각 판마다 30개의 계란의 85개의 판이 있습니다. 전부에 얼마나 많은 알이 있습니까?,"a = 30
b = 85
y = a * b
print(y)",2550
1,150그루의 포도 가운데 현정은 전체의 1/3을 먹고 후종은 전체의 1/5을 먹었다. 현정과 희정이 먹은 녹색 포도의 수 차이를 찾아보세요.,"a = 150
b = 1 / 3
c = 1 / 5
y = abs((a * b) - (a * c))
print(y)",20
8,135cm의 와이어가 모두 남아 있거나 겹치지 않는 원의 면적은 몇 센티미터²입니까? (원주:3.14),"a = 135
b = 3.14
c = 2
d = a / (b * c)
y = b * d * d
print(y)",1451.04
4,"Euijeong의 클래스 라이브러리에는 소설 책, 생물학 책, 수학 책이 있습니다. 소설은 전체의 3/5, 생물학의 책은 전체의 1/6, 나머지는 수학의 책입니다. 수학 책의 경우, 교실의 도서관 전체의 합계를 기약 분수로 구해, 그것을 소수로 나타냅니다.","a = 3/5
b = 1/6
y = 1 - (a + b)
print(y)",0.23
3,"2, 3, 6, 9, 1 숫자가 있습니다. 2개 중 3개 숫자를 선택하고 한 번만 사용하여 3자리 숫자를 만듭니다. 가능한 최대 수와 최소 수의 합을 구합니다.","from itertools import permutations

a = ['2', '3', '6', '9', '1']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",1086
1,예서가 자전거로 5000m 달리는 데 20분이 걸렸다면 그녀는 1분만에 얼마나 멀리 달렸을까.,"a = 5000
b = 20
y = a / b
print(y)",250
1,주위 50m의 원형 정원에 2m 간격으로 식수하고 싶다. 얼마나 많은 나무를 심을 수 있습니까? (그러나 나무의 두께는 고려되지 않습니다.),"a = 50
b = 2
y = a // b
print(y)",25
8,"한쪽의 길이가 44cm인 정사각형 안에 최대의 원을 그린다면, 그 원의 직경은 몇 cm입니까?","a = 44
y = a
print(y)",44
7,상현이 2리터의 0.5배의 물을 마시고 승기가 0.8리터를 마신다면 누가 더 물을 마셨는가?,"a = 2
b = 0.5
c = 0.8
dicts = {'상현': a * b, '승기': c}
y = max(dicts, key=dicts.get)
print(y)",상현
8,"1변의 길이가 12 cm인 평행사변형과 1변의 길이가 24 cm인 정팔각형의 주위 길이가 같다고 가정해, 평행사변형의 반대측의 길이를 구합니다.","a = 12
b = 24
c = 8
y = (b * c - a * 2) / 2
print(y)",84
1,소진 수업 학생을 4명씩 그룹으로 나눕니다. 36명의 학생이 있는 경우 몇 그룹으로 나눌 수 있습니까?,"a = 4
b = 36
y = b // a
print(y)",9
1,매시간 2분 정도 진행되는 시계가 있습니다. 이 시계의 시간은 오늘 오후 4시에 정확하게 설정되었습니다. 이 시계는 오늘 오후 11시에 몇 분 정도 진행됩니까?,"a = 2
b = 4
c = 11
y = (c - b) * a
print(y)",14
8,"너비 9cm, 너비 11cm의 사각형 둘레는 몇 센티미터입니까?","a = 9
b = 11
y = (a + a + b) * 2
print(y)",58
3,"번호 카드 2, 1, 5, 9, 8, 7 중에서 각 카드를 한 번 사용하여 만들 수 있는 최소 번호를 찾습니다.","a = [2, 1, 5, 9, 8, 7]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",125789
8,"삼각형의 면적은 60cm², 높이는 10cm입니다. 이 삼각형의 하단의 길이를 cm로 구합니다.","a = 60
b = 10
y = a * 2 / b
print(y)",12
8,"평행사변형의 4변 길이의 합계가 20센티미터이고 한 변의 길이가 4센티미터인 경우, 다른 변의 길이는 센티미터로 무엇인가?","a = 20
b = 4
y = (a - 2 * b)/2
print(y)",6
7,문방구점에는 붉은 대리석 7개들이 13봉과 푸른 대리석 8개들이 12봉이 들어 있습니다. 어떤 비옥이 더 있나요?,"a = 7
b = 13
c = 8
d = 12
dicts = {'빨간색 구슬': a*b, '파란색 구슬': c*d}
y = max(dicts, key=dicts.get)
print(y)",파란색 구슬
1,떨어지는 높이의 0.5배 높이로 튀는 공이 있습니다. 공을 떨어뜨렸을 때 튀는 높이가 9.4 미터였다면 공이 어느 높이에서 떨어졌습니까?,"a = 0.5
b = 9.4
y = b / a
print(y)",18.80
3,"번호 카드 1, 8, 9, 6 중에서 한 번만 만들 수 있는 최대 4자리 숫자는 얼마입니까?","from itertools import permutations

a = ['1', '8', '9', '6']
b = 4
y = int(max(map(''.join, permutations(a, b))))
print(y)",9861
2,총 30명의 학생이 나란히 있다면 승철 앞에 9명의 학생이 있다면 승철은 몇 번 뒤에 서 있는가?,"a = 30
b = 9
y = a - b + 1
print(y)",22
1,"오토바이에는 2개의 타이어가 있고, 차에는 4개의 타이어가 있습니다. 아파트의 주차장에 주차하고 있는 차나 오토바이의 타이어를 전부 세어 154대 발견했습니다. 30대 있다면, 전부 몇 대의 오토바이가 주차하고 있는 것일까요?","a = 2
b = 4
c = 154
d = 30
y = (c - d * b) // a
print(y)",17
4,"0.4 * 0.8, 0.09 * 0.6 및 0.27 * 0.7의 숫자를 계산하고 결과가 최대 숫자를 나타냅니다.","a = [0.4*0.8, 0.09*0.6, 0.27*0.7]
y = max(a)
print(y)",0.32
6,"수치에 20을 더할 필요가 있었지만, 실수로 감산해 99가 되었습니다. 올바르게 계산하십시오.","a = 20
b = 99
y = b + a + a
print(y)",139
3,"번호 카드 7, 5, 9에서 두 개의 다른 숫자를 빼서 만들 수 있는 최대 두 자리 숫자를 찾습니다.","from itertools import permutations

a = ['7', '5', '9']
y = int(max(map(''.join, permutations(a, 2))))
print(y)",97
1,1.9리터 휘발유로 13.5km를 달릴 수 있는 차가 있습니다. 4.3 리터 휘발유로 몇 킬로미터 이동할 수 있습니까?,"a = 1.9
b = 13.5
c = 4.3
y = c / a * b
print(y)",30.552631578947366
5,현진 돈으로 사탕을 20개 사면 300원에서는 부족하고 같은 사탕을 19개 사면 700원 남아 있다. 한 사탕의 비용은 얼마입니까?,"a = 20
b = 300
c = 19
d = 700
y = (b + d) / (a - c)
print(y)",1000
4,0에서 8까지의 숫자 카드를 한 번만 사용하여 9자리 숫자를 만드는 경우 최소 숫자 3과 최대 숫자 3은 몇 번 다릅니다?,"a = [0, 1, 2, 3, 4, 5, 6, 7, 8]
b = 3

a.sort(reverse=True)
c = a.index(b)

a.sort()
if a[0] == 0:
    a[0], a[1] = a[1], a[0]

d = a.index(b)
y = 10 ** (c - d)
print(y)",100
6,숫자의 1/6이 30이면 그 숫자의 1/30은 무엇입니까?,"a = 1 / 6
b = 30
c = 1 / 30
d = b / a
y = d * c
print(y)",6
1,"지렁이는 1/4 시간마다 1.9m의 속도로 기어갑니다. 이 지렁이가 1시간 일정한 속도로 기어 가면, 몇 미터 이동할 수 있는지를 조사합니다.","a = 1/4
b = 1.9
y = b / a
print(y)",7.60
3,"번호 카드는 1, 2, 3, 4, 5입니다. 3자리와 2자리 숫자를 만드는데 한 번만 사용했습니다. 2자리 숫자를 3자리 숫자로 나눌 때 가장 작은 몫을 찾습니다.","from itertools import permutations

a = ['1', '2', '3', '4', '5']
a.sort()
b = int("""".join(a[:3]))
c = int("""".join(a[-2:][::-1]))
y = b // c
print(y)",2
8,3변 길이의 합이 24센티미터인 정삼각형의 변은 몇 센티미터입니까?,"a = 24
b = 3
y = a / b
print(y)",8
8,정사각형의 측면 길이는 13cm입니다. 이 정사각형의 둘레와 면적의 합계를 구합니다.,"a = 13
b = 4
y = a * b + a * a
print(y)",221
4,"번호는 3/18, 1/6, 2/12, 1/3입니다. 7/42와 같은 분수를 찾습니다.","a = [3/18, 1/6, 2/12, 1/3]
b = 7
c = 42
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",3
1,혜정은 4가지 모델을 만들었고 아영은 혜정의 3배 모델을 만들었다. Ayoung이 만든 모델의 수를 살펴보십시오.,"a = 4
b = 3
y = a * b
print(y)",12
1,각 병 10리터에 70리터의 식용유를 넣는다면 모든 식용유를 넣는 데 몇 병이 필요합니까?,"import math

a = 70
b = 10
y = math.ceil(a / b)
print(y)",7
5,숫자에 3을 곱하여 15를 얻는 경우 그 숫자는 얼마입니까?,"a = 15
b = 3
y = a / b
print(y)",5
1,어머니의 신장이 1m 52 cm이고 아버지의 신장이 어머니보다 30 cm 높으면 아버지의 신장을 cm로 구합니다.,"a = (1 * 100) + 52
b = 30
y = a + b
print(y)",182
8,"폭 2.7cm, 높이 9.2cm의 직사각형과 높이 8.8cm의 정사각형이 있다면, 두 개의 숫자 면적의 합은 cm²로 무엇입니까?","a = 2.7
b = 9.2
c = 8.8
y = (a * b) + (c ** 2)
print(y)",102.28
1,9에 임의의 숫자를 추가하면 19가됩니다. 몇 가지 숫자를 찾습니다.,"a = 9
b = 19
y = b - a
print(y)",10
5,"123을 임의의 수로 나누면 3이 남고, 45를 임의의 수로 나누면 1이 남습니다. 임의의 수를 찾습니다.","import math

a = 123
b = 3
c = 45
d = 1
y = math.gcd(a - b, c - d)
print(y)",4
7,"A는 가장자리 길이가 2센티미터인 일반 십각형, B는 폭 3센티미터, 높이 5센티미터의 직사각형, C는 측면 길이가 6센티미터인 정사각형입니다. 이 모양 중 가장 긴 둘레는 무엇입니까?","a = 2
b = 10
c = 3
d = 5
e = 6
f = 4
dict = {'A': a * b, 'B': 2 * (c + d), 'C': e * f}
y = max(dict, key=dict.get)
print(y)",C
7,사과와 배는 과수원에서 재배되었다. 25개의 사과를 1개 상자에 넣고 30개의 상자에 넣고 32개의 배를 1개의 상자에 넣고 24개의 상자에 넣었다. 사과와 배 중 하나입니까?,"a = 25
b = 30
c = 32
d = 24
dicts = {'사과': a * b, '배': c * d}
y = max(dicts, key=dicts.get) 
print(y)",배
3,"4장의 번호 카드 0, 1, 2, 8이 있습니다. 그 중에서 2장의 카드가 그려져, 1회만 사용되어 최대의 2자리의 숫자가 작성되었습니다. 이 숫자를 2로 나누는 몫은 무엇입니까?","from itertools import permutations

a = ['0', '1', '2', '8']
b = 2
c = 2
y = int(max(map(''.join, permutations(a, b)))) / c 
print(y)",41
1,30개의 사과를 접시에 5등분하려고 합니다. 모든 사과를 넣으려면 몇 접시가 필요합니까?,"a = 30
b = 5
y = a // b
print(y)",6
1,4500만원의 몇 장을 5000원 지폐로 환산할 수 있는지를 적어둔다.,"a = 4500 * 10000
b = 5000
y = a // b
print(y)",9000
8,한 변의 길이가 22cm인 정사각형의 각 변의 중앙을 연결하여 마름모를 그렸습니다. 만든 다이아몬드의 면적을 cm²로 찾습니다.,"a = 22
y = a * a / 2
print(y)",242
1,"KTX 열차에는 650명이 승차했고, 오카와역에서 192명이 하차하고, 232명이 승차했습니다. 오기역을 떠날 때 KTX 열차를 타고 있는 사람의 수를 세어 주십시오.","a = 650
b = 192
c = 232
y = a - b + c
print(y)",690
6,숫자에 4를 곱해야 하지만 실수로 50을 더하여 66을 얻었습니다. 얼마나 정확하게 계산합니까?,"a = 4
b = 50
c = 66
y = (c - b) * a
print(y)",64
6,실수로 숫자에 13을 곱하고 12를 곱하여 360을 얻는 경우 올바른 계산은 무엇입니까?,"a = 13
b = 12
c = 360
y = (c / b) * a
print(y)",390
3,"네 개의 숫자 카드 0, 4, 5, 7을 모두 한 번 사용하여 두 개의 2자리 숫자 곱셈식을 만들려는 경우 최소 곱은 무엇입니까?","from itertools import permutations

a = ['0', '4', '5', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    if i[0] != '0' and i[2] != '0' :
        d = int(i[:2])
        e = int(i[2:])
        c.append(d * e)
y = min(c)
print(y)",2280
6,숫자를 9로 나누려면 실수로 9를 더하면 90이 됩니다. 올바르게 계산하면 결과는 어떻게 됩니까?,"a = 9
b = 9
c = 90
y = (c - b) / a 
print(y)",9
5,30에 한 자리 숫자를 곱하면 90이 됩니다. 한 자리란 무엇입니까?,"a = 30
b = 90
y = b // a
print(y)",3
8,가장자리 길이가 56/4 센티미터인 정사각형 주위 길이를 센티미터로 찾습니다.,"a = 56/4
b = 4
y = a * b
print(y)",56
8,반경 20cm의 바퀴가 달린 통치자를 사용하여 학교 문에서 공원까지의 거리를 찾습니다. 휠이 50주한 경우에는 학교 문에서 공원까지의 거리를 센티미터로 구합니다. (원주:3.14),"a = 20
b = 50
c = 3.14
y = 2 * a * c * b
print(y)",6280
8,"승훈이 그린 폭 15㎝, 길이 13㎝의 직사각형 태국의 원주는 몇 센티?","a = 15
b = 13
y = (a + b) * 2
print(y)",56
1,"하영의 무게는 36kg과 700g, 가방의 무게는 2700g입니다. 하영이 가방을 씌우면 몇 그램의 무게가 있나요?","a = 36700
b = 2700
y = a + b
print(y)",39400
5,숫자를 4로 나누면 몫은 3이 되고 나머지는 3이 됩니다. 그것이 무엇인지 알아보십시오.,"a = 4
b = 3
c = 3
y = a * b + c
print(y)",15
7,"승빈 지우개 길이는 4.7cm, 윤서 지우개 길이는 6.8cm입니다. 누가 지우개가 긴가?","a = 4.7
b = 6.8
dicts = {'승빈': a, '윤서': b}
y = max(dicts, key=dicts.get)
print(y)",윤서
3,20에서 60까지의 자연수를 쓸 때 모든 숫자 0을 몇 번 써야 하나요?,"a = 20
b = 60
c = '0'
y = 0
for i in range(a, b + 1):
    y += str(i).count(c)
print(y)",5
8,정삼각형의 가장자리 길이는 3cm입니다. 이 정삼각형의 원주는 센티미터로 무엇입니까?,"a = 3
b = 3
y = a * b
print(y)",9
6,숫자에 5를 곱하고 60을 빼고 12를 얻는 것을 잘못했습니다. 얼마나 정확하게 계산합니까?,"a = 5
b = 60
c = 12
y = (c + b) * a
print(y)",360
7,"숍 A에는 17개들이의 박스가 5개, 숍 B에는 18개들이의 박스가 4개 있습니다. 더 많은 사과가있는 가게를 찾으십시오.","a = 17 * 5
b = 18 * 4
dicts = {'A': a, 'B': b}
y = max(dicts, key = dicts.get)
print(y)",A
6,"수치에 10을 더할 필요가 있었지만, 실수로 감산해 47이 되었습니다. 제대로 계산된 경우, 그 양을 확인하십시오.","a = 10
b = 47
y = (b + a) + a
print(y)",67
6,두 자리 숫자에 5의 10 숫자를 9로 곱하면 468이 됩니다. 두 자리 숫자의 곱에 2를 곱합니다.,"a = 9
b = 468
c = 2
y = b / a * c
print(y)",104
1,"Dusik의 체중은 56.5kg, 개 체중은 3.6kg입니다. Doosik의 무게는 개 체중의 몇 배입니까?","a = 56.5
b = 3.6
y = a / b
print(y)",15.69
1,토끼와 사슴은 각각 4개의 다리를 가지고 있다. 토끼와 사슴발의 수를 세면서 총 40마리였다. 토끼가 두 마리 있다면 사슴은 몇 마리입니까?,"a =4
b = 4
c = 2
y = (40 - b * c) // a
print(y)",8
1,감자가 들어간 바구니의 총 중량은 8.34kg입니다. 빈 바구니의 무게가 0.51kg이면 바구니의 감자 무게는 몇 kg입니까?,"a = 8.34
b = 0.51
y = a - b
print(y)",7.83
8,"평행 사변형의 원주는 22cm, 변의 길이는 8cm입니다. 이 평행 사변형의 반대측의 길이를 찾습니다.","a = 22
b = 8
y = (a - 2 * b) / 2
print(y)",3
8,"폭 12cm, 길이 27cm의 직사각형이 있습니다. 이 직사각형의 면적은 센티미터²로 무엇입니까?","a = 12
b = 27
y = a * b
print(y)",324
1,"존인은 2리터와 200밀리리터의 주스를 3병 구입했고, 존인과 그의 형제는 각각 500밀리리터를 마셨다. 남아있는 주스의 밀리리터 수를 확인합니다.","a = 2200
b = 3
c = 500
d = 2
y = a * b - c * d
print(y)",5600
1,"학생들은 5명씩 9열로 늘어서 있습니다. 7명이 그룹에서 줄다리기를 할 때, 당신이 전체 그룹을 만들 수 있는지 알아보십시오.","a = 5
b = 9
c = 7
y = a * b // c
print(y)",6
4,"히손의 중간시험의 4과목의 평균점은 82점입니다. 한국어로 95점, 사회과로 87점, 과학으로 80점을 획득했을 때의 수학 점수는 얼마입니까?","a = 95
b = 87
c = 80
d = 82
e = 4
y = d * e - (a + b + c)
print(y)",66
3,"번호 카드 1, 2, 3, 4, 6을 한 번만 사용하여 최대 번호를 만듭니다.","a = [1, 2, 3, 4, 6]
a.sort(reverse=True)
b = list(map(str, a))
y = """".join(b)
print(y)",64321
4,"11, 13, 71, 53의 숫자 중에서 최대 수와 최소 수의 곱을 구합니다.","a = [11, 13, 71, 53]
y = max(a) * min(a)
print(y)",781
3,"넘버 카드는 2, 3, 8, 9의 4장입니다. 모든 카드를 한 번 플레이하여 만들 수 있는 최대 4자리 숫자를 찾습니다.","from itertools import permutations

a = ['2', '3', '8', '9']
y = int(max(map(''.join, permutations(a, 4))))
print(y)",9832
1,"문방구에는 1봉지당 9개의 비즈가 34개, 상자당 100개의 비즈가 6개 들어 있습니다. 문방구에는 비옥이 전부 몇 개 있습니까?","a = 9
b = 34
c = 100
d = 6
y = (a * b) + (c * d)
print(y)",906
8,네 변의 합계가 56미터인 직사각형 토지의 길이가 10미터인 경우 폭은 몇 미터입니까?,"a = 56
b = 2
c = 10
y = a / b - c
print(y)",18
8,한 변의 길이가 10cm인 정사각형과 폭이 12cm인 직사각형이 있습니다. 사각형과 사각형의 둘레가 같으면 사각형의 길이는 몇 센티미터입니까?,"a = 10
b = 12
c = a * 4
d = 2
e = c / d
y = e - b
print(y)",8
3,"번호 카드 1, 5, 8, 2가 있습니다. 그 중에서 3장의 카드를 선택하여 최대와 최소 숫자의 합계를 구한 다음 한 번 사용하여 각 3자리 숫자를 만듭니다.","from itertools import permutations

a = ['1', '5', '8', '2']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",977
1,하나의 클립을 만들려면 15cm 와이어가 필요합니다. 20개의 클립을 만들려면 몇 cm의 와이어가 필요합니까?,"a = 15
b = 20
y = a * b
print(y)",300
8,"폭이 길이의 3배인 직사각형의 길이가 0.21m인 경우, 평방 미터로 소수점 이하 2자리까지의 면적을 구합니다.","a = 3
b = 4
c = 0.21
y = c * (c * a)
print(""{:.2f}"".format(y))",0.13
4,"4, 7, 18, 36, 56 중 7의 약수와 배수인 숫자를 찾습니다.","a = [4, 7, 18, 36, 56]
b = 7
y = 0
for i in a:
    if i % b == 0 or b % i == 0:
        y += 1
print(y)",2
1,다람쥐는 어제 43 도토리를 줍고 오늘은 어제보다 7 도토리를 주웠다. 다람쥐는 어제와 오늘 도토리를 몇 마리 잡았습니까?,"a = 43
b = 7
y = a + (a + b)
print(y)",93
3,"넘버 카드는 3, 5, 2, 7의 4장입니다. 이 카드를 1회만 사용해, 2자리의 숫자를 2장 만들었습니다. 두 숫자를 곱할 때 최소 곱을 찾습니다.","from itertools import permutations

a = ['3', '5', '2', '7']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:2])
    e = int(i[2:])
    c.append(d * e)
y = min(c)
print(y)",925
1,"소희에는 34개의 소독제가 있고, 승수에는 소희보다 5개 적은 소독제가 있습니다. 둘 다 가지고 있는 소독제의 수를 확인하십시오.","a = 34
b = 5
c = a - b
y = a + c
print(y)",63
5,만수의 돈으로 10원을 사면 500원으로는 부족하고 같은 껌을 9장 사면 300원 남아 있다. 껌 한 장의 가격은 얼마입니까?,"a = 10
b = 500
c = 9
d = 300
y = (b + d) / (a - c)
print(y)",800
5,9/4:2.5를 자연수의 비율로 변환하고 나중 항이 10이면 전후 항의 합계는 무엇입니까?,"a = 9/4
b = 2.5
c = 10
y = a * c / b + c
print(y)",19
8,면적이 128cm²인 입방체가 있습니다. 이 입방체의 한쪽은 몇 센티미터입니까?,"a = 128
b = 6
c = a / b
y = c ** 0.5
print(y)",4.618802153517006
6,숫자에 12를 추가해야 하지만 실수로 2를 곱하여 56이 되었습니다. 얼마나 정확하게 계산합니까?,"a = 12
b = 2
c = 56
y = c / b + a
print(y)",40
8,"너비 80cm, 길이 60cm의 직사각형 종이를 나머지 크기가없는 동일한 크기의 정사각형으로 자르려고합니다. 가장 잘라내는 사각형으로 자르면 몇 장의 종이를 만들 수 있습니까?","import math

a = 80
b = 60
c = math.gcd(a, b)
y = (a // c) * (b // c)
print(y)",12
2,"자동차 경주에서는 승현이 1위, 광수가 3위를 차지했다. 경희는 승현만큼 좋지 않았지만 광수보다는 좋았다. 경희의 키는?","a = 1
b = 3
y = (a + b) // 2
print(y)",2
1,"18개의 구슬이 있습니다. 이 중 10개는 하얀 구슬, 3개는 빨간 구슬, 나머지는 모두 노란 구슬입니다. 노란색 구슬이 몇 개 있나요?","a = 18
b = 10
c = 3
y = a - b - c
print(y)",5
1,93개의 아보카도를 5팩으로 포장하는 경우 팩에 남아 있는 아보카도의 수를 계산합니다.,"a = 93
b = 5
y = a % b
print(y)",3
7,"물병과 세면대에 물을 넣은 후 같은 모양과 크기의 컵을 보면 병이 들어간 물병이 3컵, 세면대가 19컵이었다. 어느 쪽이 더 많은 입력을 갖고 있습니까?","a = 3
b = 19
dict = {'생수통': a, '세숫대야': b}
y = max(dict, key=dict.get)
print(y)",세숫대야
1,체육관에는 35개의 야구와 9개의 배구가 있습니다. 두 공의 합은 무엇입니까?,"a = 35
b = 9
y = a + b
print(y)",44
1,4가 0.4와 같은 양을 확인합니다.,"a = 4
b = 0.4
y = a * b
print(y)",1.60
6,"숫자를 4로 나누고 4를 곱하여 200을 얻는 것을 잘못했습니다. 정확하게 계산된 경우, 몫에 너무 많은 것을 곱한 것은 얼마입니까?","a = 4
b = 200
c = b / a
y = (c // a) * (c % a)
print(y)",24
8,"원주 60센티미터, 길이 11센티미터의 직사각형의 각 변의 중앙에서 당겨진 마름모꼴의 면적(센티미터²)은 얼마입니까?","a = 60
b = 11
c = (a - 2 * b) / 2
y = b * c / 2
print(y)",104.5
1,"마법병에는 5/2L의 물이 포함되어 있습니다. 1/2L의 물을 마신 후, 12/24L의 물을 마법병으로 되돌렸다. 마법병에는 몇 리터의 물이 들어 있습니까?","a = 5/2
b = 1/2
c = 12/24
y = a - b + c
print(y)",2.50
1,뭉치에 6개를 포함한 과자의 뭉치가 8개 있습니다. 쿠키는 전부 얼마입니까?,"a = 6
b = 8
y = a * b
print(a * b)",48
1,"체육 대회에서는 1위 5점, 2위 3점, 3위 1점의 런 대회가 열립니다. 지나 클래스에서는 1위가 5명, 2위가 7명, 3위가 10명입니다. 진의 수업의 러닝 점수의 합계는 무엇입니까?","a = 5
b = 3
c = 1
d = 5
e = 7
f = 10
y = a * d + b * e + c * f
print(y)",56
8,평방 미터로 한 변이 2.69m인 정사각형 도형의 면적은 얼마입니까?,"a = 2.69
y = a ** 2
print(y)",7.24
2,학생들은 키순으로 늘어서 있습니다. 수완은 두 번째로 높고 세현은 네 번째로 높다. 동진이 스완보다 키가 크고 세현보다 키가 크면 동진이 얼마나 높이 올까요?,"a = 2
b = 4
y = (a + b) // 2
print(y)",3
