,Unnamed: 0,class,problem,code,answer
2398,2398,5,"14604이 7, 1051이 A, 100이 6, 10이 3, 1이 1이면 95821입니다. A에 알맞은 값을 쓰시오.","a = 7 * 14604
b = 6 * 105
c = 3 * 10
d = 1 * 1
e = 95821
f = 1871
g = e - (a + b + c + d)
y = g // f
print(y)",5
2399,2399,7,"민호, 윤호, 정호는 감자밭에서 감자를 캤습니다. 딴 감자 전체의 6/14은 민호가 캤고 윤호는 민호가 딴 양의 1배를 캤고, 나머지는 정호가 캤습니다. 세 사람 중에서 누가 감자를 가장 많이 캤습니까?","a = 6 / 14
b = a * 1
c = 1 - (a + b)
dicts = {'민호': a, '윤호': b, '정호': c}
y = max(dicts, key=dicts.get)
print(y)",정호
2400,2400,6,71에 어떤 수를 곱하고 7로 나누어야 하는데 잘못하여 74을 어떤 수로 나누고 5를 곱하였더니 66가 되었습니다. 계산을 바르게 하였다면 나머지는 얼마인가?,"a = 71
b = 7
c = 74
d = 5
e = 66
y = a * c / (e / d) % b
print(y)",0.0
2401,2401,6,어떤 수에서 14을 뺐더니 83이 되었습니다. 어떤 수에 7을 곱한 값을 구하시오.,"a = 14
b = 83
c = 7
y = (b + a) * c
print(y)",180
2402,2402,4,8/40와 크기가 같은 분수 중에서 분모가 40보다 크고 78보다 작은 분수는 모두 몇 개일까요?,"import math

a = 8
b = 40
c = b // math.gcd(a, b)
d = 40
e = 78
y = math.ceil(e / c) - (d // c) - 1
print(y)",26
2403,2403,1,민수는 894를 100번씩 뛰어서 세었더니 956가 되었습니다. 민수는 몇 번 뛰어 세었는지 구해보시오.,"a = 894
b = 100
c = 956
y = (c - a) // b
print(y)",7
2404,2404,7,칠각기둥의 꼭짓점의 수와 팔각뿔의 면의 수 중 개수가 더 많은 것을 찾아서 그 수를 적으시오.,"a = 7
b = a * 2
c = 8
d = c + 1
y = max(b, d)
print(y)",14
2405,2405,5,다음 식 22*2=7*A이 있습니다. 이를 만족하는 A를 구하시오.,"a = 22
b = 2
c = 7
y = a * b / c
print(y)",30
2406,2406,8,"가로가 76센티미터, 세로가 48센티미터인 직사각형 모양의 종이가 있습니다. 이 종이를 크기가 같은 정사각형 모양으로 남는 부분 없이 자를 수 있는 가장 큰 정사각형 모양으로 자를 때 종이는 모두 몇 장 만들 수 있나요?","import math

a = 76
b = 48
c = math.gcd(a, b)
y = (a // c) * (b // c)
print(y)",10
2407,2407,8,세로가 19미터이고 가로가 세로의 32 배인 직사각형 모양의 밭의 절반에 사과를 심었다 면 사과를 심은 밭의 넓이는 몇 제곱미터입니까?,"a = 19
b = 32
y = a * (a * b) / 2
print(y)",2000
2408,2408,1,붕대 86개를 선수 한 명에게 2개씩 남김없이 나누어 주려고 합니다. 붕대를 선수 몇 명에게 나누어 줄 수 있습니까?,"a = 86
b = 2
y = a // b
print(y)",24
2409,2409,1,사탕 75개를 한 봉지에 8개씩 담으려고 합니다. 필요한 봉지는 몇 개일까요? ,"from math import ceil

a = 75
b = 8
y = ceil(a / b)
print(y)",9
2410,2410,1,100 원짜리 동전 6 개를 쌓아서 높이를 측정했을 때 9mm 였습니다. 여러 개의 100 원짜리 동전을 쌓은 높이가 5.5 cm 라면 100 원짜리 동전 몇 개를 쌓은 것 일까요?,"a = 6
b = 9
c = 5.5 * 10
y = round(c / b * a)
print(y)",37
2411,2411,1,강미는 하루에 541mL씩 식혜을 마신다. 강미가 82일 동안 마시는 식혜은 모두 몇 mL일까요?,"a = 541
b = 82
y = a * b
print(y)",10750
2412,2412,1,"지난 시즌 어느 야구 선수는 733번 타석에 올라 452개 안타를 쳤습니다. 이번 시즌에는 259번 타석에 올랐을 때 지난 시즌보다 타율이 높으려면 안타를 최소 몇 개 쳐야 할지 구해보시오. (단, 타율은 전체 타수에 대한 안타 수의 비율입니다.)","from math import ceil

a = 733
b = 452
c = 259
y = ceil(b / a * c)
print(y)",117
2413,2413,3,1부터 9까지의 수 중에서 다음 식 9* A>68 을 만족하는 수는 모두 몇개인가요?,"a = 1
b = 9
c = 68
d = 9
y = 0
for i in range(a, b + 1):
    if i > c / d:
        y += 1
print(y)",5
2414,2414,4,"6개의 수 1.5, 1/17, 1.9, 0.4, 30/14 중에서 1.3보다 큰 수는 모두 몇 개입니까?","a = [1.6, 1/17, 1.9, 0.4, 30/14]
b = 1.3
y = 0
for i in a:
    if i > b:
        y += 1
print(y)",3
2415,2415,1,은수의 나이는 34살입니다. 은수 아버지의 나이는 은수의 나이의 7배라면 은수 아버지의 나이는 몇 살일 지 계산해보시오.,"a = 34
b = 7
y = a * b
print(y)",48
2416,2416,4,17과 90의 최소공배수를 구하여 보세요.,"import math

a = 17
b = 90
y = a * b // math.gcd(a, b)
print(y)",234
2417,2417,3,"4 장의 수 카드 1, 2, 9, 8가 있습니다. 이중에서, 2 장을 골라 만들 수 있는 가분수와 진분수의 개수의 차를 구하시오.","from itertools import permutations

a = [1, 2, 9, 8]
b = list(permutations(a, 2))
c = 0
d = 0
b = set(b)
for i in b:
    if i[0] >= i[1]:
        c += 1
    elif i[0] < i[1]:
        d += 1
y = c - d
print(y)",0
2418,2418,1,영호네 학교 3학년 학생은 한 반에 27명씩 4개의 반이 있습니다. 영호는 연필 111자루를 가지고 있습니다. 3학년 학생들에게 연필을 1자루씩 나누어주면 연필이 몇 자루가 남을까요?,"a = 27
b = 4
c = 111
y = c - a * b
print(y)",3
2419,2419,8,모든 모서리의 길이가 같은 사각뿔이 있습니다. 모서리의 길이의 합이 95미터 일 때 한 모서리의 길이는 몇 미터 입 니까?,"a = 95
b = 4
y = a / (b * 2)
print(y)",6.75
2420,2420,7,"A는 한 변의 길이가 5cm인 정칠각형, B는 가로가 6cm이고 세로가 7cm인 직사각형, C는 한 변의 길이가 14cm인 정사각형입니다. 둘레가 가장 긴 도형을 찾으세요.","a = 5
b = 6
c = 7
d = 7
e = 14
f = 4
dicts = {'A': a * b, 'B': 2 * (c + d), 'C': e * f}
y = max(dicts, key=dicts.get)
print(y)",C
2421,2421,8,원의 둘레가 52.3cm 일때 원의 넓이는 몇 cm^1인지 구해 보세요. 원주율은 3.1로 계산합니다.,"a = 52.3
b = 3.1
y = ((a / b) / 1) * ((a / b) / 2) * b 
print(y)",111.60
2422,2422,7,1분에 3km를 일정하게 달리는 기차와 18분에 81km를 일정하게 달리는 자동차가 있습니다. 94분 후에 더 멀리 도착한 것은 기차와 자동차 중 무엇일까요?,"a = 1
b = 3
c = 18
d = 81
e = 94
dicts = {'기차': e * (b / a), '자동차': e * (d / c)}
y = max(dicts, key=dicts.get)
print(y)",기차
2423,2423,3,"숫자 카드 1, 2, 7, 9중에서 7장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 가장 큰 수와 가장 작은 수의 합을 구하시오.","from itertools import permutations
a = ['1', '2', '7', '9']
b = int(max(map(''.join, permutations(a, 7))))
c = int(min(map(''.join, permutations(a, 3))))
y = b + c
print(y)",1021
2424,2424,4,"2개의 수 133, 52, 53, 331 중에서 가장 큰 수와 가장 작은 수의 곱을 구해 보시오.","a = [133, 52, 53, 331]
b = max(a)
c = min(a)
y = b * c
print(y)",16262
2425,2425,1,색종이를 한 사람에게 748장씩 2명에게 나누어 주었더니 97장이 남았습니다. 색종이는 모두 몇 장인지 구하세요.,"a = 748
b = 2
c = 97
y = a * b + c
print(y)",1567
2426,2426,8,한 변의 길이가 5m인 정사각형 모양의 땅이 있습니다. 이땅을 가로는 1.3배로 세로는 1.5배로 늘렸다면 새로운 땅의 넓이는 몇 m²인가요?,"a = 5
b = 1.3
c = 1.5
y = a * b * a * c
print(y)",60.48
2427,2427,1,"길이가 8미터 23 센티미터, 3 미터 11 센티미터인 두 색 테이프가 있습니다. 두 테이프를 182 센티미터만큼 겹치게 이어 붙였다면, 색 테이프의 전체 길이는 몇 센티미터인지 구하세요.","a = 8 * 100 + 23
b = 3 * 100 + 11
c = 182
y = (a + b) - c
print(y)",564
2428,2428,8,모서리의 길이가 같은 육각뿔의 모서리의 길이의 합이 47미터 일 때 한 모서리의 길이는 몇 미터 입 니까?,"a = 47
b = 6
y = a / (b * 2)
print(y)",1.67
2429,2429,8,"삼각형의 한 각의 크기가 75°라고 합니다. 그렇다면, 나머지 두각의 합은 얼마일까요?","a = 180
b = 75
y = a - b
print(y)",105
2430,2430,1,"수현이의 키는 185cm이고, 아버지의 키는 265cm입니다. 언니의 키는 수현이보다 2cm 더 크다면, 아버지와 언니의 키의 차는 몇cm인가요?","a = 185
b = 265
c = 2
y = abs(b - (a + c))
print(y)",26
2431,2431,1,밀가루를 반죽하여  기름에 지진 전 종류를 전병이라고 합니다. 그 위에   꽃잎을 2장씩 붙여서 꽃전병을 12개 만들었습니다. 사용한 꽃잎은 모두 몇 장이 될까요?,"a = 2
b = 12
y = a * b
print(y)",36
2432,2432,3,다음 식 282*A < 1000 이 있습니다. 이를 만족하는 한 자리 수A 중에서 가장 큰 수를 구해 보시오.,"a = 282
b = 1000
y = 0
for i in range(1,9+1) :
    if i < b / a  :
        y = i
print(y)",8
2433,2433,7,케이크 79조각 중에서 승철이는 11조각을 먹고 승아는 9조각을 먹었습니다. 둘 중 케이크를 더 많이 먹은 사람은 누구일까요?,"a = 79
b = 11
c = 9
dicts = {""승철"": b, ""승아"": c}
y = max(dicts, key=dicts.get)
print(y)",승철
2434,2434,8,둘레가 같은 마름모와 정오각형이 있습니다. 마름모의 한 변의 길이가 36.15cm일 때 정오각형의 한 변의 길이를 얼마일까요?,"a = 4
b = 5
c = 45.55
y = c * a / b
print(y)",36.44
2435,2435,8,한 변의 길이가 9cm인 정사각형이 있습니다. 이 정사각형의 넓이는 몇 cm²인가요?,"a = 9
y = a ** 2
print(y)",49
2436,2436,1,은정이는 붙임딱지를 한 상자에 799장씩 넣어서 2상자 모았습니다. 붙임딱지를 1058장 모으려면 몇 장이 더 필요한지 구하시오.,"a = 799
b = 2
c = 1058
y = c - (a * b)
print(y)",500
2437,2437,1,새끼 코알라의 무게는 1.2kg이고 어미 코알라의 무게는 새끼 코알라의 무게의 9.9배입니다. 어미 코알라와 새끼 코알라의 몸무게의 차는 몇 kg인지 구하시오.,"a = 1.2
b = 9.9
y = a*b - a
print(y)",12.75
2438,2438,1,만두가 65개 있습니다. 만두를 한 접시에 2조각씩 남김없이 담으면 몇 접시에 담을 수 있습니까?,"from math import ceil

a = 65
b = 2
y = ceil(a / b)
print(y)",12
2439,2439,8,한 변이 29센티미터인 정사각형이 있습니다. 이 정사각형의 네변의 길이의 합을 구하시오,"a = 29
b = 4
y = a * b
print(y)",48
2440,2440,8,한 변의 길이가 81센티미터인 정사각형이 있습니다. 이 정사각형의 둘레는 몇 미터입니까?,"a = 81
b = 4
y = a * b
print(y)",200
2441,2441,8,네 변의 길이의 합이 78미터인 직사각형 모양의 이 땅의 가로가 19미터이면 세로는 몇 미터입니까?,"a = 78
b = 2
c = 19
y = a / b - c
print(y)",32
2442,2442,1,"지혁이는 집에서 6.9km 떨어진 도서관에 가는데, 지금까지 간 거리가 6.6km일 때 도서관에 도착하려면 몇 km를 더 가야 하나요?","a = 6.9
b = 6.6
y = a - b
print(y)",5.20
2443,2443,6,어떤 수에 8을 곱해야 할 것을 실수로 8을 더했더니 16이 되었습니다. 바르게 계산하면 얼마입니까?,"a = 8
b = 16
c = b - a
y = c * a
print(y)",256
2444,2444,8,"가로가 1cm, 세로가 1cm, 높이가 2cm인 직육면체의 모서리의 길이의 합은 몇 cm인가요?","a = 1
b = 1
c = 2
y = (a + b + c) * 4
print(y)",24
2445,2445,4,"9.8, 18.8, 1.42, 45.48 중 가장 큰 수와 가장 작은 수의 곱한 값을 소수점 아래 둘째자리까지만 표기하세요.","a = [9.8, 18.8, 1.42, 45.48]
y = max(a) * min(a)
print(""{:.2f}"".format(y))",29.67
2446,2446,4,9의 배수를 가장 작은 수부터 차례로 쓸 때 43번째의 수는 얼마입니까?,"a = 9
b = 43
y = a
for _ in range(1, b):
      y += a
print(y)",135
2447,2447,7,꽃밭에서 성수네 집까지는 7 미터 48 센티미터이고 민 욱이네 집까지는 999 센티미터입니다. 꽃밭에서 누구네 집이 더 가까운가요?,"a = (7 * 100) + 48
b = 999
dicts = {'성수': a, '민욱': b}
y = min(dicts, key=dicts.get)
print(y)",성수
2448,2448,6,"어던 수를 16으로 나누었더니 5이 되었다면, 어떤 수는 얼마일까요?","a = 16
b = 5
y = a * b
print(y)",70
2449,2449,7,"일정한 빠르기로 택시 A는 72875m를 가는 데 93분이 걸렸고, 택시 B는 455km를 가는 데 334분이 걸렸습니다. 한 시간을 달렸을 때 더 빠른 택시는 어느 택시인가요?","a = 72875
b = 93
c = 455 * 1000
d = 334
dict = {'A': a * (1/b), 'B' :c/d}
y = max(dict, key=dict.get)
print(y)",A
2450,2450,3,"4장의 숫자 카드 1, 3, 7, 9를 한 번씩만 사용하여 3자리 수 * 한자리 수의 곱셈을 만드려고 합니다. 이때, 가장 큰 곱을 구하시오.","from itertools import permutations

a = ['1', '3', '7', '9']
b = list(map(''.join, permutations(a)))
c = []
for i in b:
    d = int(i[:3])
    e = int(i[3:])
    c.append(d * e)
y = max(c)
print(y)",6579
2451,2451,7,"진우는 물에 딸기 원액 235mL를 넣어 딸기주스 122mL를 만들었고, 윤서는 물에 딸기 원액 366mL를 넣어 딸기주스 303mL를 만들었습니다. 두 사람 중 누가 만든 딸기주스가 농도가 진할까요?","a = 235
b = 122
c = 366
d = 303
dict = {'진우': a / b, '윤서': c / d}
y = max(dict, key=dict.get)
print(y)",진우
2452,2452,1,혜수네 집에는 매일 1.8L짜리 우유가 한 개씩 배달됩니다. 혜수네 집에 9일 동안 배달되는 우유의 양은 총 몇 L인지 구하시오.,"a = 1.8
b = 9
y = a * b
print(y)",12
2453,2453,5,"빵가루와 튀김가루의 비율을 5:6로 넣어 돈까스를 튀깁니다. 돈까스를 만드는데 들어간 튀김가루가 1kg 이라면, 빵가루는 몇 kg 필요합니까?","a = 5
b = 6
c = 1
y = c * a / b
print(y)",1.25
2454,2454,7,어느 초콜릿 가게에서는 초콜릿을 어제부터 오늘까지 931개 팔았습니다. 오늘은 초콜릿은 647개 팔았다고 할 때 어제와 오늘 중 초콜릿을 더 많이 판 날은 언제인지 구하세요.,"a = 931
b = 647
dicts = {""오늘"": b, ""어제"": a - b}
y = max(dicts, key=dicts.get)
print(y)",오늘
2455,2455,1,가방에 칫솔 68개와 치실 8개가 있습니다. 칫솔의 수는 치실의 몇 배인가요?,"a = 68
b = 8
y = a / b
print(y)",4
2456,2456,8,"원 A의 지름은 20센티미터이고 원 B의 지름은 원 A의 반지름과 같다고 할 때, 원 B의 반지름은 몇 센티미터입니까?","a = 20
b = a / 2
y = b / 2
print(y)",4
2457,2457,5,3748 - 7570 - A 를 규칙에 맞게 알맞은 수를 구해보시오.,"a = 3748
b = 7570
c = abs(a - b)
y = b + c
print(y)",3300
2458,2458,1,길이가 47.27cm인 색 테이프를 똑같이 3도막으로 잘랐습니다. 한 도막의 길이는 몇 cm가 될 지 계산해보세요.,"a = 47.27
b = 3
y = a / b
print(y)",21.12
2459,2459,2,"영철이의 키는 열한번째로 크고, 수일이의 키는 열세번째로 크다. 준영이의 키는 영철이보다 작고 수일이보다 크다면 준영이는 몇 번째로 클까요?","a = 11
b = 13
y = (a + b) // 2
print(y)",12
2460,2460,5,"어떤 수에 39을 빼고나서, 15을 곱한 후, 3를 더한 값을 3로 나눈 값이 204라고 합니다. 어떤 수를 구하시오.","a = 39
b = 15
c = 3
d = 3
e = 204
y = (e * d - c) / b + a
print(y)",60
2461,2461,5,"재우네 반 학생들중에서, 바닐라 맛 아이스크림을 좋아하는 학생은 74명이고 딸기 맛 아이스크림을 좋아하는 학생은 바닐라 맛을 좋아하는 학생보다 24명 적습니다. 초콜릿 맛 아이스크림을 좋아하는 학생은 딸기맛을 좋아하는 학생의 두 배일 때 초콜릿 맛을 좋아하는 학생은 몇 명일까요?","a = 74
b = 24
c = a - b
d = 2
y = c * d
print(y)",20
2462,2462,3,"숫자 1, 1, 1, 8 가 있습니다. 숫자를 5개 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구하시오.","from itertools import permutations

a = ['1', '1', '1', '8']
b = list(map(''.join, permutations(a, 5)))
c = int(max(b))
d = int(min(b))
y = c + d
print(y)",955
2463,2463,8,한 변의 길이가 11센티미터인 정삼각형이 있습니다. 이 정삼각형의 둘레와 넓이를 더하면 얼마입니까?,"a = 11
b = 3
y = a * b + a * a * (3 ** 0.5 / 4) 
print(y)",98.35382907247958
2464,2464,4,"동물원에 하마 603마리, 코끼리 998마리, 곰 716마리가 살고 있습니다. 가장 많은 동물의 수에서 가장 적은 동물의 수를 뺀 값을 구하시오.","a = [603, 998, 716]
y = max(a) - min(a)
print(y)",298
2465,2465,8,"가로의 길이가 1m, 세로의 길이가 5m인 벽화의 넓이는 몇 m²일까요?","a = 1
b = 5
y = a * b
print(y)",8
2466,2466,1,"석두는 어제까지 과학 문제집을 47쪽 풀었습니다. 오늘부터 일주일 동안 하루에 7쪽씩 푼다면, 일주일 후에는 모두 몇 쪽을 풀게 되는지 구하세요.","a = 47
b = 7
y = a + (b * b)
print(y)",80
2467,2467,1,"현진이는 길이가 4미터 인 색 테이프 한 개를 가지고 있습니다. 그중에서 1.4미터 는 리본을 만드는 데 사용하였고, 1.4미터 는 꽃을 만드는 데 사용하였습니다. 남은 색 테이프는 몇 미터 입니까?","a = 4
b = 1.4
c = 1.4
y = a - (b + c)
print(y)",0.30
2468,2468,8,"가로가 2cm, 세로가 4cm인 직사각형 7개를 겹치지 않게 이어 붙였습니다. 이어붙인 직사각형의 네 변의 길이의 합은 몇 cm인가요?","a = 2
b = 7
c = a * b
d = 4
y = (c + d) * 2
print(y)",22
2469,2469,8,"세로가 15cm인 직사각형의 가로가 세로의 2배일 때, 이 직사각형의 네 변의 길이의 합은 몇cm 인지 구하시오.","a = 15
b = 2
y = (a + a * b) * 2
print(y)",72
2470,2470,3,"숫자 카드 2, 6, 6, 9, 8 중에서 카드를 한 번만 사용하여 수를 만들려고 합니다. 만들 수 있는 가장 큰 수는 얼마인가요?","from itertools import permutations

a = ['2', '6', '6', '9', '8']
y = int(max(map(''.join, permutations(a, len(a)))))
print(y)",98642
2471,2471,1,민희는 건전지 35개를 4/9만큼 사용했습니다. 남은 건전지는 몇개입니까?,"a = 35
b = 4/9 
y = int(a - (a * b))
print(y)",14
2472,2472,8,"넓이가 87제곱미터인 직사각형 모양의 들판의 가로가 14미터 일 때, 세로는 몇 미터 입니까?","a = 87
b = 14
y = a / b
print(y)",6
2473,2473,8,"가로가 50센티미터 , 세로가 2센티미터인 직사각형과 둘레가 같은 정사각형의 한 변의 길이는 몇 센티미터 입니까?","a = 50
b = 2
c = 4
y = ((a + b) * 2) / c
print(y)",8
2474,2474,1,지수가 75자루의 연필을 6명의 친구에게 나누어 주려고 한다. 한 사람당 몇개씩 나누어 주면 될까?,"a = 75
b = 6
y = a // b
print(y)",25
2475,2475,6,"어떤 수의 1/2은 15일때, 어떤 수의 1/6는 얼마일까요?","a = 1 / 2
b = 15
c = 1 / 6
y = (b / a) * c
print(y)",27
2476,2476,8,"한변이 1m, 다른 변이 497cm인 직사각형과 밑변이 5m, 높이가 3m인 삼각형이 있습니다. 두 도형의 넓이의 합은 몇 cm²일까요?","a = 1 * 100
b = 497
c = 5 * 100
d = 3 * 100
y = a * b + c * d / 2
print(y)",150000
2477,2477,7,"세찬이는 하루 31시간 중에서 1/9만큼, 현진이는 1/3만큼 비행기를 탔다면, 비행기를 탄 시간이 더 긴사람은 누구입니까?","a = 31
b = 1 / 9
c = 1 / 3
dicts = {'세찬' : a * b, '현진' : a * c}
y = max(dicts, key=dicts.get)
print(y)",현진
2478,2478,3,"숫자 카드 1, 1, 9, 8가 있습니다. 카드를 한 번씩 사용하여 만들 수 있는 두 자리 수 중에서 3으로 나눠지는 수는 모두 몇 개입니까?","from itertools import permutations

a = ['1', '1', '9', '8']
b = 3
c = list(map(''.join, permutations(a, b)))
y = 0
for i in c:
    if i[0] == '0':
        continue
    if int(i) % 2 == 0:
        y += 1
print(y)",3
2479,2479,3,"숫자 1, 4, 6, 7를 한번씩만 사용하여 만들 수 있는 가장 큰 네 자리 수는 무엇인가요?","from itertools import permutations

a = ['1', '4', '6', '7']
y = int(max(map(''.join, permutations(a, 4))))
print(y)",9521
2480,2480,1,"도넛을 한 상자에 8개씩 담았다면, 51상자에 담은 도넛은 모두 몇 개일까요?","a = 8
b = 51
y = a * b
print(y)",120
2481,2481,8,넓이가 30cm²이고 높이가 22cm인 삼각형이 있습니다. 이 삼각형의 밑변의 길이는 몇 cm인지 구해 보세요.,"a = 30
b = 22
y = a * 2 / b
print(y)",10
2482,2482,1,"민재와 아버지는 사과를 땄습니다. 민재는 3.84kg , 아버지께서는 8.88kg 을 땄다면, 두사람이 딴 사과의 합은 모두 몇 kg 입니까?","a = 3.84
b = 8.88
y = a + b
print(y)",14.31
2483,2483,8,네 변의 길이의 합이 80센티미터인 직사각형의 가로가 16센티미터 라면 세로는 몇 센티미터 입니까?,"a = 80
b = 16
y = (a - b * 2) / 2
print(y)",14
2484,2484,5,"두 수A,B의 합은 89이고 차는 6입니다. 두 수 A,B의 곱을 구하시오.","a = 89
b = 6
y = ((a + b) / 2) * (a - ((a + b) / 2))
print(y)",990
2485,2485,8,"직육면체의 면, 모서리, 꼭짓점의 개수의 합을 구하세요.","a = 6
b = 12
c = 8
y = a + b + c
print(y)",26
2486,2486,8,한 변의 길이가 72센티미터인 마름모가 있습니다. 이 마름모의 둘레는 몇 센티미터일까요?,"a = 72
b = 4
y = a * b
print(y)",160
2487,2487,3,"숫자 카드 9, 3, 7를 한 번씩만 사용하여 가장 큰 대분수를 만들려고 합니다. 이 대분수를 가분수로 바꾸었을 때 분자의 값을 구하세요.","a = [9, 3, 7]
a = sorted(a)
y = a[0] + a[1] * a[2]
print(y)",52
2488,2488,1,시헌이는 한 달에 책을 9권씩 읽습니다. 시헌이가 2년 동안 읽은책은 모두 몇 권인지 구하여 보세요.,"a = 9
b = 24
y = a * b
print(y)",192
2489,2489,7,"유진이의 키는 6/1m , 수진이의 키는 7/3m 입니다. 키가 더 큰 사람은 누구입니까?","a = 6 / 1
b = 7 / 3
dicts = {'유진': a, '수진': b}
y = max(dicts, key=dicts.get) 
print(y)",유진
2490,2490,1,양배추 988개를 한 상자에 11개씩 담아서 팔려고 합니다. 양배추는 모두 몇 상자를 팔 수 있을까요?,"a = 988
b = 11
y = a // b
print(y)",30
2491,2491,1,치훈이는 비타민 64알 중에서 7/13을 복용했습니다. 치훈이가 먹고 남은 비타민은 몇알일까요?,"a = 64
b = 7/13
y = int(a - (a * b))
print(y)",35
2492,2492,1,"선주는 사탕을 19개 가지고 있고, 정욱이는 선주가 가지고 있는 사탕 24배보다 5개 더 많이 가지고 있다고하면, 정욱이가 가진 사탕은 몇 개인가요?","a = 19
b = 24
c = 5
y = a * b + c
print(y)",125
2493,2493,8,"둘레가 51cm 인 정사각형과 가로가 13cm이고, 둘레가 57cm 인 직사각형의 넓이의 합은 몇 cm²인지 구하시오.","a = 51
b = 4
c = 13
d = 57
e = (a / b) ** 2
f = c * (d / 2 - c)
y = e + f
print(y)",316
2494,2494,1,어느 백화점에서 사과  23.61kg을 한 상자에 0.31kg씩 담아 팔려고 합니다. 모두 몇 상자를 팔 수 있는지 구하세요.,"a = 23.61
b = 0.31
y = int(a / b)
print(y)",25
2495,2495,3,"숫자 카드 1, 8, 2, 9, 7, 9를 각각 한 번씩 사용하여 만들 수 있는 가장 작은 수를 구하시오.","a = [1, 8, 2, 9, 7, 9]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",135679
2496,2496,8,"밑변의 길이가 8미터이고, 높이가 5미터인 평행사변형 모양의 땅의 넓이는 몇 제곱미터인가요?","a = 8
b = 5
y = a * b
print(y)",40
2497,2497,4,7/22의 분모에 23을 더했습니다. 7/12와 크기가 같아지려면 분자에 얼마를 더해야 할까요?,"a = 7
b = 22
c = 23
y = (a / b) * (b + c) - a
print(y)",21
2498,2498,7,"민수는 수영, 자전거, 달리기를 각각 1 km 816 m, 64 km, 30 km씩 했습니다. 가장 긴 거리를 한 종목은 어떤 종목인지 구하세요.","a = 1816
b = 64000
c = 30000
dicts = {""수영"": a, ""자전거"": b, ""달리기"": c}
y = max(dicts, key=dicts.get)
print(y)",자전거
2499,2499,8,반지름이 4cm인 원의 둘레는 몇cm인지 구하시오. 원주율은 3.18로 계산합니다.,"a = 3
b = 4
c = 2.18
y = b * a * c
print(y)",43.96
2500,2500,7,"은현이가 피자 전체의 1/8을 먹고, 서주가 1/9을 먹고, 동주가 전체의 1/5을 먹었다면, 피자를 가장 많이 먹은 사람은 누구입니까?","a = 1 / 8
b = 1 / 9
c = 1 / 5
dicts = {'은현': a, '서주': b, '동주': c}
y = max(dicts, key=dicts.get)
print(y)",동주
2501,2501,8,"가로가 22cm, 세로가 2cm인 직사각형이 있습니다. 이 직사각형의 네 변 길이의 합은 세로 길이의 몇 배인가요?","a = 22
b = 2
y = (a + b) * 2 / b
print(y)",10
2502,2502,6,어떤 수에 14을 곱해야 할 것을 잘못하여 더했더니 55이 되었습니다. 바르게 계산해보시오.,"a = 55
b = 14
y = (a - b) * b
print(y)",576
2503,2503,1,"주머니에 사탕이 57개가 있는데, 수민이가 2개를 꺼내서 먹었습니다. 주머니 안에 있는 사탕은 모두 몇 개입니까?","a = 57
b = 2
y = a - b
print(y)",15
2504,2504,8,길이가 85cm 인 끈으로 만들 수 있는 가장 큰 정사각형의 한 변의 길이는 몇 cm 입니까?,"a = 85
b = 4
y = a / b
print(y)",24
2505,2505,7,소정이네 과수원에서는 사과나무 95그루에서 사과 25090개를 수확했습니다. 정민이네 과수원에서는 사과나무 81그루에서 사과 15917개를 수확했습니다. 소정이와 정민이네 과수원 중 사과나무 한 그루 당 수확한 사과 수의 평균은 누구네 과수원이 더 많은가요?,"a = 95
b = 25090
c = 81
d = 15917
dict = {'소정':b/a, '정민':d/c}
y = max(dict, key=dict.get)
print(y)",소정
2506,2506,7,"지윤이는 등산을 1/3시간, 수영을 0.8시간, 테니스를 1/2시간 했습니다. 가장 오래한 운동은 무엇인가요?","a = 1/3
b = 0.8
c = 1/2
d = {'등산': a, '수영' : b, '테니스' : c}
y = max(d, key=d.get)
print(y)",수영
2507,2507,8,반지름의 길이가 5센티미터인 원이 있습니다. 이 원의 넓이는 몇 센티미터²인가요?,"import math

a = 5
b = math.pi
y = (a ** 2) * b
print(y)",153.93804002589985
2508,2508,4,"숫자 카드 78, 10, 69, 91이 있을 때 가장 큰 수를 가장 작은 수로 나누었을 때 몫을 구하시오.","a = [78, 10, 69, 91]
y = max(a) // min(a)
print(y)",3
2509,2509,1,어느 날 편의점에서 새우 과자 1＋1 행사를 하고 있습니다. 새우 과자 한 상자에는 쿠키가 25개 들어 있습니다. 이 새우 과자 한 상자를 사면 쿠키 몇 개를 사게 될까요?,"a = 25
y = a + a
print(y)",50
2510,2510,1,"문어 한 마리의 다리는 8개라면, 문어 27마리의 다리는 모두 몇 개인지 구하세요.","a = 8
b = 27
y = a * b
print(y)",160
2511,2511,3,"숫자 카드 2,2,8이 있습니다. 카드를 한 번씩만 사용하여 만들 수 있는 세 자리 수 중에서 1의 배수는 모두 몇 개인가요?","from itertools import permutations

a = ['2', '2', '8']
b = 1
c = list(map(''.join, permutations(a, 3)))
d = 0
for i in c:
    if int(i) % b == 0:
        d += 1
y = d
print(y)",4
