class,problem,code,answer
7,영성은 케이크를 고르게 10개로 자른다. 어제는 전체 0.4를 먹고 오늘은 나머지 0.6을 먹었습니다. 어제와 오늘 어느 쪽에서 영성은 언제 케이크를 먹지 않게 되었습니까?,"a = 10
b = 0.4
c = 0.6
dicts = {'어제': a * b, '오늘': a * b * c}
y = min(dicts, key=dicts.get)
print(y)",오늘
1,차로 360km 가는 데 4시간이 걸렸습니다. 이 차가 360km를 달리는 데 걸린 시간에 대한 이동 거리의 비율을 구합니다.,"a = 360
b = 4
y = a / b
print(y)",90
8,원의 직경은 5cm입니다. 둘레는 cm로 무엇입니까? 원주는 3.1로 계산됩니다.,"a = 5
b = 3.1
y = a * b
print(y)",15.50
8,둥근 바퀴를 10회전했을 때의 이동 거리는 628cm였다. 휠의 반경은 몇 센티미터입니까? 원주는 3.14로 계산됩니다.,"a = 2
b = 3.14
c = 10
d = 628
y = d / (a * b * c)
print(y)",10
5,숫자를 8로 나누면 몫은 6이 되고 나머지는 3이 됩니다. 몇 개를 찾아,"a = 8
b = 6
c = 3
y = a * b + c
print(y)",51
1,55개의 쿠키와 45개의 머핀을 가능한 한 많은 그룹에 균등하게 배포하도록 합니다. 몇 그룹을 공유할 수 있나요?,"import math

a = 55
b = 45
y = math.gcd(a, b)
print(y)",5
1,최연소 벽돌 오징어 집을 그리기 위해 노란색 페인트 2L과 푸른 페인트 5L을 혼합하여 녹색 페인트를 만들었습니다. 3L 800mL를 사용하는 경우 녹색 페인트는 몇 mL 남아 있습니까?,"a = 2000
b = 5000
c = 3800
y = a + b - c
print(y)",3200
1,"852, 4562 숫자의 합계를 구합니다.","a = 852
b = 456
y = a + b
print(y)",1308
4,"분수 4/6, 2/11, 3/16 및 13/14 중에서 가장 큰 분수를 분수로 설명합니다.","a = [4/6, 2/11, 3/16, 13/14]
y = max(a)
print(y)",0.93
4,"2/3, 4/5, 6/7에서 가장 작은 단수를 뺀 값을 소수점 이하 2자리까지 표시합니다.","a = 2/3
b = 4/5
c = 6/7
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.19
6,6을 곱하는 숫자를 실수로 6으로 뺀 결과 48이 되었습니다. 얼마나 정확하게 계산합니까?,"a = 6
b = 6
c = 48
y = (c + b) * a
print(y)",324
3,"숫자는 6, 4, 1, 0, 9입니다. 숫자에서 네 개의 다른 숫자를 선택하여 만들 수 있는 최소 4자리 숫자를 작성합니다.","from itertools import permutations

a = ['6', '4', '1', '0', '9']
b = 4
c = list(map(''.join, permutations(a, b)))
c.sort()
for i in c:
    if i[0] != '0':
        y = i
        break
print(y)",1046
8,반경 3cm의 원형 통치자를 사용하고 학교 문에서 공원까지의 바퀴가 80 회전하는 경우 학교 문에서 공원까지의 거리는 몇 cm인지 확인합니다. (원주:3.14),"a = 3
b = 80
c = 3.14
y = 2 * a * c * b
print(y)",1507
6,숫자에 8을 곱하여 80을 얻으면 64가 됩니다. 얼마나 정확하게 계산합니까?,"a = 80
b = 8
c = 64
y = c / b + a
print(y)",88
1,원형 호수 주위에 10m 간격으로 52대의 벤치가 정기적으로 설치되었다. 벤치가 설치된 호수 주변은 얼마입니까? (그러나 벤치의 길이는 고려되지 않습니다.),"a = 52
b = 10
y = a * b
print(y)",520
4,최대 공약수와 최소 공배수의 100과 250의 합계를 구합니다.,"import math

a = 100
b = 250
c = math.gcd(a, b)
d = a * b // c
y = c + d
print(y)",550
1,영호네 학교 운동장 주변은 0.77km입니다. 영호는 1주일 매일 2주 달렸다. 영호는 4주 만에 몇 킬로미터 달렸나요?,"a = 0.77
b = 2
c = 1
d = 4
y = a * b * c * d * 7
print(y)",6.16
1,"대성 수업의 학생들은 지난 주간 동전을 모으고 있습니다. 115,500원 동전을 모은다면, 대성급 학생들은 합계로 얼마를 모았는가?","a = 500
b = 115
y = a * b
print(y)",57500
8,한쪽 길이가 7.8m인 정사각형 땅이 있습니다. 이 땅의 폭이 2배가 되고 길이가 3배가 되면 새로운 땅은 몇 m²가 될까요?,"a = 7.8
b = 3
c = 2
y = a * b * a * c
print(y)",365.04
1,"웨딩 케이크는 결혼식에 사용되는 케이크로 잘 알려져 있습니다. 스케일은 높이 4.25m, 바닥의 직경 0.25m로 쉬폰 케이크를 1층에 쌓아 만들어져 있습니다. 웨딩 케이크 바닥의 직경은 웨딩 케이크 높이의 몇 배입니까?","a = 4.25
b = 0.25
y = a / b
print(y)",17
7,"폭 5cm, 길이 3cm의 직사각형 A, 폭 4cm, 길이 6cm의 직사각형 B, 폭 9cm, 길이 2cm의 직사각형 C 중에서 가장 큰 면적을 가지고 있는 것은?","a = 5
b = 3
c = 4
d = 6
e = 9
f = 2
dict = {'A': a * b, 'B': c * d, 'C': e * f}
y = max(dict, key=dict.get)
print(y)",B
1,13 x5.1과 8x7.3 중 큰 쪽을 찾습니다.,"a = 13
b = 5.1
c = 8
d = 7.3
e = a * b
f = c * d
y = max(e, f)
print(y)",66.30
8,"폭 4cm, 길이 5cm의 직육면체의 전각 길이의 합계가 72cm일 때의 직육면체의 높이를 구합니다.","a = 4
b = 5
c = 72
y = (c - (a + b) * 4) / 4
print(y)",9
2,"수정, 미나, 지민, 유정, 현정이 줄지어 있습니다. 지민은 무엇이 될까요?","a = ['수정', '민아', '지민', '유정', '현정']
b = '지민'
y = a.index(b) + 1
print(y)",3
8,원형 거울의 둘레가 15.7cm이면 거울의 직경은 몇 cm입니까? 원주는 3.14로 계산됩니다.,"a = 15.7
b = 3.14
y = a / b
print(y)",5
1,지영의 사탕은 시영의 사탕의 1.5배 길이입니다. 재영의 사탕길이가 28.56cm이면 시영의 사탕이 몇 센티미터인지 알아보세요.,"a = 1.5
b = 28.56
y = b / a
print(y)",19.04
5,세연 마을의 인구는 5000명이고 면적은 30km²입니다. 1km²당 세용 마을의 평균 인구는 얼마입니까?,"a = 5000
b = 30
y = a / b
print(y)",166
1,민슨은 꽃밭 전체의 6/8에 라일락을 심었고 1/5에 안개 꽃을 심었다. 꽃밭 전체의 심어지지 않은 부분의 수를 10진수로 씁니다.,"a = 6/8
b = 1/5
y = 1 - (a + b)
print(y)",0.05
5,70은 A보다 40 큰 숫자입니다. 60은 10보다 큰 숫자 B입니다. 이 경우 A+B를 계산합니다.,"a = 70
b = 40
c = 60
d = 10
y = (a - b) + (c - d)
print(y)",80
1,"문방구점에서는 날카로운 심을 10열에 6열, 가위를 13열에 2열로 늘어놓고 있습니다. 문방구점에는 날카로운 리드와 가위가 몇 개 있나요?","a = 10
b = 6
c = 13
d = 2
y = (a * b) + (c * d)
print(y)",86
1,"수박의 무게는 8kg, 코코넛의 무게는 14.1kg입니다. 수박과 코코넛 무게의 합을 킬로그램으로 구합니다.","a = 8
b = 14.1
y = a + b
print(y)",22.10
8,"폭 15cm, 높이 13cm의 직사각형이 있습니다. 이 직사각형의 면적은 얼마입니까?","a = 15
b = 13
y = a * b
print(y)",195
3,다음 공식 9*A > 20을 만족하는 1에서 9까지의 숫자는 얼마입니까?,"a = 1
b = 9
c = 9
d = 20
y = 0
for i in range(a, b + 1):
    if i > d / c:
        y += 1
print(y)",7
7,A가 60°+35°이고 B가 120°-55°이면 두 각도 중 어느 것이 더 큰가?,"a = 60 + 35
b = 120 - 55
dicts = {'A':a, 'B':b}
y = max(dicts, key = dicts.get)
print(y)",A
7,"첫 번째 돼지는 3332 벽돌을, 두 번째 돼지는 2221 벽돌을, 세 번째 돼지는 1119 벽돌을 이동했습니다. 가장 이동한 돼지 수와 가장 이동하지 않은 돼지 수의 차이를 찾습니다.","a = [3332, 2221, 1119]
y = max(a) - min(a)
print(y)",2213
1,4.7에는 0.1이 필요합니까?,"a = 4.7
b = 0.1
y = a / b
print(y)",47
8,"폭 7cm, 길이 9cm의 직사각형이 있습니다. 이 직사각형 영역을 찾습니다.","a = 7
b = 9
y = a * b
print(y)",63
1,말린 감 854개를 1상자 30개로 판매합니다. 말린 감은 어떤 상자로 나눌 수 있습니까?,"a = 854
b = 30
y = a // b
print(y)",28
1,승재 수업에는 18명의 남성과 21명의 여성 학생이 있습니다. 그 중 15명의 학생이 안경을 쓰지 않은 경우 몇 명이 안경을 착용했는가?,"a = 18
b = 21
c = 15
y = a + b - c
print(y)",24
1,"500원 10장, 100원 30장, 10원 50장을 이 돈으로 교환할 수 있다면 얼마입니까?","a = 500
b = 10
c = 100
d = 30
e = 10
f = 50
g = 5000
y = ((a * b) + (c * d) + (e * f)) // g * g
print(y)",5000
1,"분당 3.7리터의 비율로 나오는 수도꼭지에서 300분 동안 물을 주었을 경우, 합계로 몇 리터의 물이 되는지를 조사합니다.","a = 3.7
b = 300
y = a * b
print(y)",1110
6,5로 나누어야 할 수를 잘못 곱한 결과 40.5가 되었습니다. 제대로 계산할 때의 몫은 무엇입니까?,"a = 5
b = 40.5
y = (b / a) / a
print(y)",1.62
1,어망에서는 다양한 종류의 물고기를 분류할 수 있습니다. 따라서 각 물고기를 분류하여 식품 재료로 사용할 수 있습니다. 명수는 705g의 해수를 취하고 235g의 넙치를 분리했다. 유명한 물이 떠있는 해수의 양은 분리된 넙치의 양의 몇 배입니까?,"a = 705
b = 235
y = a / b
print(y)",3
6,"50에 일정한 수를 더해야 했지만, 실수로 떼어 버려 22였습니다. 올바른 계산 결과를 찾습니다.","a = 50
b = 22
y = (a - b) + a
print(y)",78
4,70으로 나눌 때 1로 유지하고 49로 나누면 1로 유지되는 최소 3자리 숫자를 찾습니다.,"import math

a = 70
b = 49
c = 1
y = a * b // math.gcd(a, b) + c
print(y)",491
7,"승우와 현호는 500m 달렸다. 승우 기록은 200초, 현호 기록은 3분10초입니다. 누가 더 나은 달리기 기록을 가지고 있습니까?","a = 200
b = 3
c = 10
dicts = {'승우': a, '현호': b * 60 + c}
y = min(dicts, key=dicts.get)
print(y)",현호
1,땅콩 0.2kg의 가격이 1400원이라면 땅콩 1kg의 가격은 얼마입니까?,"a = 1400
b = 0.2
c = 1 / b
y = a * c
print(y)",5600
5,다음 공식이 있습니다 70 * A = 6300. 이것을 만족하는 A를 찾습니다.,"a = 70
b = 6300
y = b / a
print(y)",90
1,"각 노트북의 무게는 90g, 각 연필의 무게는 360g, 각 색연필의 무게는 85g입니다. 2개의 노트, 10개의 연필 및 5개의 색연필의 중량의 합계를 구합니다.","a = 90
b = 360
c = 85
d = 2
e = 10
f = 5
y = a * d + (b / 12 * e) + c * f
print(y)",905
1,사슴과 토끼에는 4개의 다리가 있다. 세어 보면 52마리였습니다. 사슴이 5마리라면 토끼는 몇 마리인가?,"a = 4
b = 52
c = 5
y = (b - c * a) // a
print(y)",8
1,90개가 들어 있는 상자에 630개의 지우개를 넣고 싶습니다. 지우개 상자가 몇 개 들어갈지 계산합니다.,"a = 630
b = 90
y = int(a / b)
print(y)",7
8,정삼각형의 변의 길이는 3.9cm입니다. 이 정삼각형의 둘레는 cm로 무엇입니까?,"a = 3.9
b = 3
y = a * b
print(y)",11.70
1,15명의 여학생이 5명의 그룹을 만들고 28명의 남학생이 각각 4명의 그룹을 만들었습니다. 전부 몇 그룹이 있나요?,"a = 15
b = 5
c = 28
d = 4
y = a // b + c // d
print(y)",10
4,"다음 번호 37406312365124에서 100억 자리 숫자와 100,000 자리 숫자의 합계를 구합니다.","a = 37406312365124
b = int(str(a)[-11])
c = int(str(a)[-6])
y = b + c
print(y)",3
7,나운 신장이 161cm이고 가운 신장이 159.3cm라면 누가 키가 크냐?,"a = 161
b = 159.3
dicts = {""나은"": a, ""가은"": b}
y = max(dicts, key=dicts.get)
print(y)",나은
1,치즈 공장에서는 하루 540개의 치즈를 생산한다고 합니다. 이 공장은 28일 동안 몇 치즈를 만들 수 있습니까?,"a = 540
b = 28
y = a * b
print(y)",15120
6,숫자에 10을 곱하는 것을 잘못하고 10을 더하여 26이 되었습니다. 숫자에 10을 곱하면 얼마입니까?,"a = 10
b = 26
y = (b - a) * a
print(y)",160
6,숫자에 10을 곱하면 500이 됩니다. 몇 개를 찾아,"a = 10
b = 500
y = b / a
print(y)",50
1,368에 46을 곱한 것을 찾습니다.,"a = 368
b = 46
y = a * b
print(y)",16928
8,가장자리 길이가 22cm인 정오각형 주위를 찾습니다.,"a = 5
b = 22
y = a * b
print(y)",110
8,한쪽의 길이가 33cm인 정사각형 프레임의 둘레는 얼마입니까?,"a = 33
b = 4
y = a * b
print(y)",132
1,미진이 3.5km 달리고 시윤이 미진보다 1500m 달렸다면 시윤은 몇 미터 달렸을까요?,"a = 3.5 * 1000
b = 1500
y = a - b
print(y)",2000
1,"지훈 수업의 38명의 학생이 5명의 그룹을 만들고 강 주변의 쓰레기를 들었다. 각 그룹이 4개의 쓰레기 봉투를 받았다면, 그들은 몇 개의 쓰레기 봉투를 배부했는가?","a = 38
b = 5
c = 4
y = a // b * c
print(y)",28
6,윤기는 2자리 숫자에서 4자리 숫자를 빼고 싶다. 윤기는 4자리 1자리 6을 9로 오해했고 2자리 10자리와 1자리를 23으로 바꿨다. 광택 차이가 2456이면 올바른 계산 결과를 찾습니다.,"a = 6
b = 9
c = 23
d = 2456
e = d + c - b + a
f = (c % 10) * 10 + (c // 10)
y = e - f
print(y)",2444
8,"장변이 10cm, 단변이 6cm인 직사각형과 사변이 같은 정사각형의 한 변의 센티미터는 얼마입니까?","a = 10
b = 6
c = 4
y = (a + b) * 2 / c 
print(y)",8
7,"다크 초콜릿은 5개들이 10박스들이, 화이트 초콜릿은 6개들이 8박스입니다. 어떤 초콜릿이 더 있나요?","a = 5
b = 10
c = 6
d = 8
dicts = {'다크 초콜릿': a * b, '화이트 초콜릿': c * d}
y = max(dicts, key=dicts.get) 
print(y)",다크 초콜릿
1,1위안으로 변경하려면 160원화를 지불해야 한다고 한다면 600원화로 변환하기 위해 얼마의 한국원화를 지불해야 하나요?,"a = 160
b = 600
y = a * b
print(y)",96000
4,"56/21, 40/21, 35/21, 39/21 번호가 있습니다. 그 중 가장 큰 수는 무엇입니까? 소수로 표시합니다.","a = [56/21 , 40/21 , 35/21 , 39/21]
y = max(a)
print(y)",2.67
1,"소진은 24개의 탄젤린을 6개의 바구니로 균등하게 공유하고, 1개의 바구니로 탄젤린을 형과 균등하게 먹었다. 소진은 몇 병을 먹었는가?","a = 24
b = 6
c = 1
d = 2
y = a // b * c // d 
print(y)",2
4,"9/28, 9/21, 6/21, 4/14 번호가 있습니다. 2/7과 같은 분수를 찾습니다.","a = [9/28, 9/21, 6/21, 4/14]
b = 2
c = 7
y = 0
for i in a:
    if i == b / c :
        y += 1
print(y)",2
8,"폭 13cm, 높이 15cm의 직사각형이 있습니다. 이 직사각형의 둘레를 cm로 찾습니다.","a = 13
b = 15
y = (a + b) * 2
print(y)",56
1,권당은 매일 0.7L의 자두 주스를 마시고 있습니다. 공도가 9일 동안 마시는 매실 주스를 만들려면 1L 매실 주스를 몇 개 사야 합니까?,"import math

a = 0.7
b = 9
y = math.ceil(b * a)
print(y)",6
8,"주위가 80cm, 폭이 12cm인 직사각형이 있습니다. 이 사각형은 몇 센티미터입니까?","a = 4
b = 80
c = 12
y = (b - (c * 2)) / 2
print(y)",28
5,9에 2자리 숫자 AB를 곱하여 117을 얻는 경우 1자리와 10자리를 대체한 2자리 숫자 BA는 무엇입니까?,"a = 9
b = 117
c = b // a
d = c // 10
e = c % 10
y = e * 10 + d
print(y)",31
7,"기차는 10시간에 1000km, 버스는 8시간에 612km를 달립니다. 기차와 버스가 빠릅니까?","a = 10
b = 1000
c = 8
d = 612
dicts = {""기차"": b / a, ""버스"": d / c}
y = max(dicts, key=dicts.get)
print(y)",기차
1,나는 8개의 가방의 각 가방에 32개의 사탕을 넣었다. 사탕은 전부 얼마입니까?,"a = 32
b = 8
y = a * b
print(y)",256
4,"20, 5, 45 숫자 중 가장 큰 숫자를 가장 작은 숫자로 나눈 몫은 무엇입니까?","a = [20, 5, 45]
y = max(a) // min(a)
print(y)",9
3,"번호 카드 8, 2, 3, 1, 4를 한 번만 사용하여 만들 수 있는 최대 숫자는 얼마입니까?","from itertools import permutations

a = ['8', '2', '3', '1', '4']
y = int(max(map(''.join, permutations(a, len(a)))))
print(y)",84321
1,"기후에는 500원 동전이 20장 있습니다. 5,000원의 쿠키를 구입하면 얼마나 많은 돈이 남아 있습니까?","a = 500
b = 20
c = 5000
y = (a * b) - c
print(y)",5000
1,마카롱은 상자 안에 4개씩 10열로 늘어서 있습니다. 이 초콜릿 중 네 개를 여덟 명의 학생에게 배포하면 나머지는 얼마나 될까요?,"a = 4
b = 10
c = 8
d = 4
y = (a * b) - (c * d)
print(y)",8
8,"승훈에 의한 폭 15cm, 길이 11cm의 직사각형 태국의 원주는?","a = 15
b = 11
y = (a + b) * 2
print(y)",52
8,"폭 7m, 높이 9m의 직사각형 꽃밭의 평방 미터로 지역을 찾습니다.","a = 7
b = 9
y = a * b
print(y)",63
8,"폭 19cm, 길이 21cm의 직사각형이 있습니다. 이 직사각형 영역을 찾습니다.","a = 19
b = 21
y = a * b
print(y)",399
4,분모가 16인 모든 분수 중에서 분수가 감소한 사례 수를 조사합니다.,"import math
a = 16
y = 0
for i in range(1, a):
    if math.gcd(i, a) == 1:
        y = y + 1
print(y)",8
5,A와 B의 수가 있습니다. A를 7로 나눈 몫이 15이고 나머지가 B이면 A에 맞는 최대 수는 얼마입니까?,"a = 7
b = 15
y = a * b + (a - 1)
print(y)",111
3,"번호 카드 1, 3, 7이 있습니다. 두 개의 카드를 사용하여 만들 수 있는 최대 및 최소 분수의 곱을 찾습니다.","a = [1, 3, 7]
y = (max(a) / min(a)) * (min(a) / max(a))
print(y)",1
6,45를 자연수로 나누면 몫은 9가 됩니다. 80을 무엇으로 나눈 몫은 무엇입니까?,"a = 45
b = 9
c = 80
y = c // (a // b)
print(y)",16
8,한 쪽이 33미터인 정사각형 필드 주위를 찾습니다.,"a = 33
b = 4
y = a * b
print(y)",132
7,"각각 46개의 감이 들어간 4상자의 감과 50개의 감이 들어간 9상자의 배가 있습니다. 감과 배, 어느 쪽이 적습니까?","a = 46
b = 4
c = 50
d = 9
dicts = {'감': a * b, '배': c * d}
y = min(dicts, key=dicts.get)
print(y)",감
8,48cm 길이의 와이어로 만든 최대 정삼각형의 가장자리는 몇 센티미터입니까?,"a = 48
b = 3
y = a / b
print(y)",16
1,119/12m 전선 중 22/6m를 사용했습니다. 나머지 실은 몇 미터입니까?,"a = 119/12
b = 22/6 
y = a - b
print(y)",6.25
4,"30, 1, 34 및 5의 최대값과 최소값의 곱을 찾습니다.","a = [30, 1, 34, 5]
b = max(a)
c = min(a)
y = b * c
print(y)",34
8,변이 30cm이고 주변이 같은 정육각형의 정사각형의 한 변의 길이(cm)는 얼마입니까?,"a = 30
b = 4
c = 6
y = a * b / c
print(y)",20
8,"대각선 15센티미터의 마름모꼴 면적은 하단이 15센티미터, 높이가 20센티미터인 삼각형 면적과 같다고 한다. 그렇다면 마름모꼴의 다른 대각선은 몇 센티미터입니까?","a = 15
b = 15
c = 20
y = (b * c / 2) * 2 / a
print(y)",20
4,"1.2, 3.3, 5.9의 세 개수 중에서 최대와 최소 소수의 합을 구합니다.","a = [1.2, 3.3, 5.9]
y = max(a) + min(a)
print(y)",7.10
8,사각형의 가장자리 길이는 5.88m입니다. 이 사각형은 몇 평방 미터입니까?,"a = 5.88
y = a ** 2
print(y)",34.57
3,"번호 카드 2, 3, 5, 9가 있습니다. 3장의 카드를 선택하고 한 번만 사용하여 두 개의 3자리 숫자를 만들어 차를 절약하려고 합니다. 차이가 가장 큰 감산식의 차이를 구합니다.","from itertools import permutations

a = ['2', '3', '5', '9']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d - e
print(y)",718
1,"만년필 1개 무게는 150g, 색연필 8개 무게는 320g입니다. 만년필 5개와 색연필 4개의 총 중량은 얼마입니까?","a = 150
b = 8
c = 320
d = 5
e = 4
y = a * d + c / b * e
print(y)",910
5,현재 열려 있는 책의 2페이지 번호의 합계가 101인 경우 2페이지 번호 중 큰 쪽을 기입하십시오.,"a = 101
y = (a + 1) // 2
print(y)",51
1,"배추 모종은 6개, 1접시에 50개 있습니다. 양배추 모종의 총 수를 계산합니다.","a = 50
b = 6
y = a * b
print(y)",300
1,민지는 책상 장변의 길이를 20cm 길이의 연필로 측정해 33번이었습니다. 책상 장변의 길이를 센티미터로 구합니다.,"a = 20
b = 33
y = a * b
print(y)",660
3,"번호 카드 2, 3, 7을 한 번 사용하여 두 자리와 한 자리 숫자를 만들었습니다. 두 숫자를 나누어 몫과 잉여가 최소일 때 잉여의 합을 구합니다.","from itertools import permutations

a = ['2', '3', '7']
b = list(map(''.join, permutations(a)))
c = []
d = []
for i in b:
    e = int(i[:2])
    f = int(i[2:])
    c.append(e % f)
    d.append(e // f + e % f)
y = d[c.index(min(c))]
print(y)",9
4,"분수는 4/11, 2/5, 3/8입니다. 큰 숫자와 작은 숫자의 차이를 찾아 소수점 이하 두 자리로 돌아갑니다.","a = 4 / 11
b = 2 / 5
c = 3 / 8
d = [a, b, c]
y = max(d) - min(d)
print(""{:.2f}"".format(y))",0.04
1,오늘 과수원에서 400그루의 탄젤린을 수확했습니다. 이 탄젤린은 1 상자 5 상자에서 판매합니다. 감귤류의 과일은 몇 상자 팔 수 있습니까?,"a =400 
b = 5
y = a // b
print(y)",80
2,가장 키가 큰 사람부터 순서대로 10명이 줄지어 있습니다. 태현은 정면에서 세 번째로 서 있습니다. 키가 큰 사람의 순서로 늘어놓으면 태현이 몇 번 전에 서있을까요?,"a = 10
b = 3
y = (a + 1) - b
print(y)",8
8,원형 바퀴를 10회 회전시켰을 때의 이동거리는 690.8㎝였다. 휠의 반경은 몇 센티미터입니까? (원주:3.14),"a = 2
b = 3.14
c = 10
d = 690.8
y = d / (a * b * c)
print(y)",10
8,"윤서가 그린 그림은 폭 19/26m, 높이 4/15m입니다. 폭과 길이의 차이를 소수점 이하 2 자리수로 나타냅니다.","a = 19 / 26
b = 4 / 15
y = abs(a - b)
print(""{:.2f}"".format(y))",0.46
8,변의 길이가 9/16 미터인 정사각형의 둘레는 몇 미터입니까?,"a = 9 / 16
b = 4
y = a * b
print(y)",2.25
3,"넘버 카드 1, 5, 9를 1회 플레이해 3자리의 숫자를 만들고 싶다. 당신이 만들 수있는 최대와 최소 수를 찾습니다.","from itertools import permutations

a = ['1', '5', '9']
b = int(max(map(''.join, permutations(a, 3))))
c = int(min(map(''.join, permutations(a, 3))))
y = b - c
print(y)",792
8,면적이 60센티미터인 원의 반경이 3배가 되면 면적은 센티미터²로 무엇이 됩니까?,"import math

a = 60
b = 3
c = math.pi
y = a * (b ** 2)
print(y)",540
3,"4장의 번호 카드 1, 2, 7, 9가 있습니다. 그 중 두 개는 두 자리 숫자를 만드는 데 한 번만 그려지고 사용되었습니다. 두 자리 수를 4로 나눈 경우, 몫이 가장 작은 나눗셈의 몫을 찾습니다.","from itertools import permutations

a = ['1', '2', '7', '9']
b = 4
c = list(map(''.join, permutations(a, 2)))
e = []
for i in c:
    if int(i) % b == 0:
        e.append(int(i) // b)
y = min(e)
print(y)",3
5,집에서 치과의사까지의 거리는 집에서 내과까지의 거리의 3.21배입니다. 집에서 내과 클리닉까지의 거리가 60m인 경우 집에서 치과의사까지의 거리는 몇 미터입니까?,"a = 3.21
b = 60
y = a * b
print(y)",192.60
1,서현은 하루 9/12L의 오렌지 주스를 마신다. 서현은 8일 만에 몇 리터의 물을 마셨습니까?,"a = 9/12
b = 8
y = a * b
print(y)",6
1,3컵의 심황 분말에 9컵의 물을 넣어 심황 접시를 만듭니다. 물의 양에 대한 심황 분말의 양의 비율을 분수로 나타냅니다.,"a = 3
b = 9
y = a / b
print(y)",0.33
1,"10만원의 수표 12장 모두를 1만원의 수표로 교환했다면, 1만원의 수표는 전부 얼마나 될까요?","a = 100000 * 12
b = 10000
y = a // b
print(y)",120
4,"88, 62, 15가 있습니다. 최대 수에서 최소 수를 뺀 숫자를 찾습니다.","a = [88, 62, 15]
y = max(a) - min(a)
print(y)",73
7,A가 500/31이고 B가 560/34이면 몫이 작은 나눗셈 기호는 무엇입니까?,"a = 500 // 31
b = 560 // 34
dicts = {'A': a, 'B': b}
y = min(dicts, key = dicts.get)
print(y)",A
3,1에서 7까지의 숫자가 있습니다. 이 숫자를 각각 한 번 사용하여 가능한 한 작은 숫자를 찾습니다.,"a = [1, 2, 3, 4, 5, 6, 7]
a.sort()
b = list(map(str, a))
y = """".join(b)
print(y)",1234567
4,"22, 35 및 60의 숫자 중에서 최대 수와 최소 수의 곱을 구합니다.","a = [22, 35, 60]
y = max(a) * min(a)
print(y)",1320
8,"폭 11cm, 길이 19cm의 직육면체의 전각 길이의 합계가 180cm일 때의 입방체의 높이를 구합니다.","a = 11
b = 19
c = 180
y = c / 4 - (a + b)
print(y)",15
8,사각형의 안쪽에 가장 큰 원을 그려 원의 반경이 12cm이면 사각형의 한 변의 길이는 cm로 무엇입니까?,"a = 12
b = a * 2
y = b
print(y)",24
5,임의의 수와 8의 곱은 40입니다. 95를 임의의 수로 나눌 때의 몫은 무엇입니까?,"a = 8
b = 40
c = 95
y = c // (b / a)
print(y)",19
6,실수로 0.21을 더한 결과 6.83이 되었습니다. 얼마나 정확하게 계산합니까?,"a = 0.21
b = 6.83
c = b - a
y = c - a
print(y)",6.41
8,한 변의 길이가 7cm의 마름모가 있습니다. 이 다이아몬드 주위를 찾으십시오.,"a = 7
b = 4
y = a * b
print(y)",28
8,정오각형의 변의 길이는 15cm입니다. 이 정오각형의 원주는 센티미터로 무엇입니까?,"a = 15
b = 5
y = a * b
print(y)",75
6,숫자에서 25를 빼면 81이 됩니다. 그게 뭐야?,"a = 25
b = 81
y = a + b
print(y)",106
3,"번호 카드 1, 9, 2, 8이 있습니다. 세 장의 카드를 한 번만 사용하여 만들 수 있는 최대 3자리 숫자를 찾습니다.","from itertools import permutations

a = ['1', '9', '2', '8']
y = int(max(map(''.join, permutations(a, 3))))
print(y)",982
1,윤정 클래스의 학생들은 5.7L의 주스를 마셨고 3.2L이 남았다. 윤정 클래스의 학생들은 몇 리터의 주스를 마셨습니까?,"a = 5.7
b = 3.2
y = a - b
print(y)",2.50
1,나는 각자에게 3개의 날카로운 물건 45를 줄 것이다. 몇 명을 공유할 수 있나요?,"a = 45
b = 3
y = a // b
print(y)",15
3,"3, 5, 1, 8, 9 숫자가 있습니다. 세 개의 숫자를 한 번만 사용하여 세 자리 숫자를 만들고 싶습니다. 가능한 최대 수와 최소 수의 합을 구합니다.","from itertools import permutations

a = ['3', '5', '1', '8', '9']
b = 3
c = list(map(''.join, permutations(a, b)))
d = int(max(c))
e = int(min(c))
y = d + e
print(y)",1120
6,17을 곱해야 하는 숫자에 실수로 31을 곱하면 372가 됩니다. 올바르게 계산된 값을 찾으십시오.,"a = 372
b = 31
c = 17
y = (a / b) * c
print(y)",204
8,"폭 5+2/9 cm, 높이 3+2/9 cm의 직사각형과 폭 5 cm, 높이 6+1/5 cm의 평행 사변형이 있습니다. 두 숫자의 면적 차이를 센티미터²로 찾습니다.","a = (5 + 2 / 9) * (3 + 2 / 9)
b = 5 * (6 + 1 / 5)
y = abs(a - b)
print(y)",14.17
5,다음 방정식이 있습니다. 81/A = 36/4. 이것을 만족하는 A를 찾습니다.,"a = 81
b = 36
c = 4
y = a / (b / c)
print(y)",9
4,"숫자는 97, 8, 50입니다. 최대 숫자를 가장 작은 숫자로 나눈 몫을 찾습니다.","a = [97, 8, 50]
b = max(a)
c = min(a)
y = b // c
print(y)",12
1,10리터 주스의 병은 3명이 고르게 공유되었고 1리터 주스가 남아 있었다. 한 사람은 몇 리터의 주스를 마셨습니까?,"a = 10
b = 3
c = 1
y = (a - c) / b
print(y)",0.70
